,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_colsample_bytree,param_colsample_bylevel,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_gamma,mean_test_score,std_test_score,rank_test_score
54,839,0.023039474570494968,5,9,0.6468483616687238,0.16967990389556553,6.981717140197452,0.9863107444796029,5.360963663441204,3.882783839898722,-1.2566526473496307,0.023813238559911014,32
62,348,0.04384749220237291,2,20,0.5899176868546331,0.350587558806597,7.83663012741143,0.5140894891598108,3.9654278232127016,3.922540450997323,-1.2580750259036901,0.023783369463461875,33
25,383,0.08930465551771134,2,1,0.9730105547524456,0.24398964337908358,8.64177565071903,0.6690240596630996,2.3018526824155527,3.9310772466676043,-1.2588282161176518,0.026250830325876353,34
95,1581,0.007650336380388923,3,10,0.10298147933131552,0.7653562810662407,5.265884666592937,0.8975304098188842,8.007497714861211,3.343728113104822,-1.2657214105029406,0.018339680754494842,35
43,1921,0.07518710677914975,3,9,0.8584127518430118,0.9307573256035647,5.052623724478571,0.9026529066795667,8.264574661077416,4.290040273750183,-1.2658813406855844,0.031853085255732806,36
13,1508,0.08084401551640626,7,1,0.8925589984899778,0.18657005888603584,4.271177886262563,0.22803516254194167,8.18014765922493,5.393522419156507,-1.2671285357453086,0.02375619874037344,37
67,1696,0.06887847170960831,11,16,0.09229058622874609,0.321582764680029,8.683111070355867,0.00269502438364656,0.8451700768068193,4.8115539405629315,-1.2694020846985452,0.014229514706034903,38
68,1339,0.09250417591074332,14,14,0.9862569958668151,0.5972780822554306,0.6235136251124145,0.7206160613914648,1.477390919062267,5.366006459873325,-1.270231582233502,0.02842369009861995,39
71,1492,0.05878411180208792,8,8,0.08692028808742369,0.4984421989290573,3.7878262595128938,0.5645585425226413,3.374468338719181,5.371165418185478,-1.2712160227576206,0.0156523024580106,40
27,227,0.09813315837160458,1,3,0.5527649668354899,0.3307503046705137,3.9470146680947225,0.3727868670940493,8.442131407263114,5.723024691708383,-1.2727165037753125,0.02188291790149278,41
70,1648,0.08417099858779312,12,17,0.18228387847595806,0.7374052060938191,6.791123191444896,0.5936924535540486,7.891712386073383,5.639750920188364,-1.2793971347748936,0.01943884156890801,42
93,1441,0.006807647738842748,19,19,0.5021950103312426,0.9968742518459474,1.9069772066366657,0.20523964048200716,0.3654966784809488,5.953950173200438,-1.2808835385068893,0.027460222509857714,43
24,787,0.0850223410494178,17,1,0.7464914051180241,0.3253996981592677,3.6772580305943356,0.09377476782809248,2.6520236768172545,6.496428990472147,-1.2810549167012995,0.021912622648185283,44
6,1872,0.05218342600258237,8,16,0.3265407688058354,0.7272719958564209,8.287475091519294,0.2714490317738959,3.567533266935893,5.704539744053994,-1.2811207386164778,0.024508016740906708,45
58,1688,0.07509107494699718,3,5,0.691714397168912,0.07535906035246231,8.496573906774115,0.944865729882428,2.4734810174319763,5.34356275029463,-1.2850820445738456,0.01748919313979707,46
81,1348,0.04397446753883391,1,17,0.6241015441818376,0.8996674452921731,5.31867479688174,0.3915821102015019,0.6661911239081697,5.39791061914633,-1.2867321664941394,0.02630899611658986,47
64,860,0.024114561877819306,19,15,0.3287516102875082,0.4926180939928696,5.847761059491536,0.460219158983572,4.003004889102813,6.3341085431672575,-1.2888181351730414,0.02532951647325676,48
87,1256,0.010321266422519959,16,4,0.7260955860624008,0.2560155318536622,7.072486343133986,0.9225993811772957,1.5253904291426135,5.929729052588216,-1.2903716306330566,0.0211906637418733,49
76,358,0.015536271527420232,4,13,0.28863055324025577,0.6106200424416326,3.3661427819392062,0.05192353682242691,1.3441467693897424,5.812482214226122,-1.291101245097614,0.017103085970506363,50
16,1526,0.0034050732900548384,1,1,0.9766149558326529,0.266781014275285,5.309445833171363,0.6808054515547668,4.477831645730916,4.110470133182313,-1.2934888122094237,0.019030353818520054,51
20,1116,0.022955002179729966,16,16,0.5414479738275658,0.20907162073771368,2.6083917483040904,0.5167358912710143,9.962536997579242,6.957943993450821,-1.2944393444685542,0.021349647690789286,52
53,1067,0.09162543416691064,10,16,0.3842018313792199,0.6969250558638148,1.0676606593588438,0.39462179860812985,3.356600647969632,7.3711070584301925,-1.2946686510128809,0.023053179750619185,53
73,342,0.02860951686938471,9,3,0.16068137325955567,0.24595772838450813,6.969714623664215,0.018342481428361045,9.972555347683944,1.8657702405130576,-1.2999209941739285,0.01633662059153169,54
10,894,0.05622771975694963,14,7,0.713244787222995,0.1195942459383017,4.275510183585496,0.522832829381994,0.2541912674409519,7.607950486168974,-1.300524372099601,0.019158403961646083,55
55,1376,0.01636169393448913,14,3,0.8137950197069487,0.30952761628632774,4.166490577384792,0.9406318271353834,5.811626211808263,6.847411725538793,-1.301191884515015,0.023364144990211815,56
38,596,0.06168511643899139,16,2,0.5393774484000625,0.5010398839152592,6.364135974460113,0.8672989335550038,8.009492946823997,6.8397376939814105,-1.3015960398017326,0.023495587720639283,57
42,1671,0.08078347392672641,17,3,0.17743954377972282,0.2820345725713065,7.764229607419968,0.37211808579278316,3.4080354025301784,7.506247516408584,-1.302764149761679,0.016821758769094506,58
60,1177,0.05211635011119935,12,1,0.5203077009037933,0.6715731955927996,0.8841822336564658,0.968073765439823,7.918178394696329,7.723283917356393,-1.3033640788731047,0.02259556189641501,59
98,1504,0.07369046131960023,19,16,0.08692501495034932,0.3239900611067996,6.429355636142532,0.8765440758752938,7.0394613513850945,6.332507749109605,-1.3059428195726184,0.01021942467903475,60
0,1338,0.05996584841970366,7,19,0.9507143064099162,0.3745401188473625,8.661861457749351,0.058183612168199464,6.011150117432088,7.3200394181140505,-1.3079391559387252,0.022147743421474287,61
97,551,0.09897287819554429,14,11,0.7208130963105066,0.5567215847833661,1.4109184877771357,0.9445097255772734,4.06392308273522,8.053249673579051,-1.3080272788464415,0.022668300230209614,62
12,1697,0.08814678390152578,10,13,0.598865466488536,0.942853570557981,8.714705901877178,0.6335037565104235,8.036720768991145,6.947949330397045,-1.3100163470411579,0.026835850535526163,63
57,1733,0.08431189231357088,13,1,0.3808908566310215,0.5941307153521351,1.338621188006332,0.03692186763599138,0.13671964826997285,9.699243978146033,-1.3103962654970818,0.021593837318820974,64
69,1629,0.07506162320085874,13,18,0.6871655054033311,0.13311692858747826,3.971738325040825,0.35424667079312544,1.048691665324809,8.444506726336288,-1.3105734326622926,0.01957546436512899,65
83,1534,0.015267487973275118,1,5,0.8938925830509576,0.5334610919763215,0.3354243473577938,0.744046292572677,5.698896848713165,7.886072112245307,-1.3117861519257288,0.023096142221034517,66
65,160,0.04126612143575282,3,18,0.18006727234929853,0.6976675736969318,0.4087861626647886,0.19238901880867076,1.6893506307216455,6.965114662270789,-1.3123849641532541,0.014150835533232231,67
35,1199,0.07388969166957686,5,3,0.27993389694594284,0.6601973767177313,1.5865644764249103,0.5661372104940763,1.2016464780564218,9.54875280663194,-1.313119878200853,0.01884109381052848,68
30,933,0.08910053418175663,15,2,0.7019668772577033,0.6499639307777652,6.720361352951993,0.43857412301808696,3.2815266747473193,7.95802669436101,-1.3131958487114184,0.023931444383893722,69
50,486,0.08237903518766933,7,1,0.7409738609106683,0.5714730252050106,9.621825484745418,0.5834687650971596,3.748705795237041,7.672048531085717,-1.3138589238591145,0.023575262660839678,70
8,330,0.07722703466859458,5,10,0.7068573438476171,0.8154614284548342,9.149696755437807,0.6511770255019445,8.500385777897993,7.290171680409873,-1.3145577282810923,0.0255979147567258,71
4,608,0.044115249373960136,7,12,0.09767211400638387,0.3046137691733707,1.7337465350777208,0.8332949117361643,3.910606075732408,6.8424302651215685,-1.3150938320794974,0.01584883164542049,72
31,781,0.08614046183116754,17,20,0.9818408883105311,0.1550416167277442,3.6020064141126293,0.8227005606596582,1.2706051265188478,8.389435020693632,-1.3164306657783544,0.016951163150981847,73
26,1496,0.004460377175443376,12,14,0.5720041992091831,0.4991933798847523,7.477287738974139,0.8835940222662589,9.530718470239531,7.68564014306309,-1.316772553122942,0.020985320169395597,74
79,972,0.00490946439640877,8,11,0.9264494235897112,0.3792285849638004,7.995471309195156,0.7506019247653135,8.251326766927972,7.216065507512772,-1.3183417055269167,0.022763298801588033,75
47,1291,0.08394807637639852,14,13,0.8369638742373738,0.6880300101750391,8.218700592903563,0.07286300636419353,7.062422271564962,8.668787053108414,-1.3209451781776038,0.024560578211681748,76
56,473,0.05525878725440701,5,1,0.08274842003530614,0.9191765518355596,9.872861293149445,0.8106533307818329,1.5041689110352818,8.766714859257927,-1.3223991160973185,0.01835521844046573,77
96,1177,0.04089844953648448,3,8,0.8397888594565706,0.9789314356159612,5.694535177635003,0.33937124589619094,8.87460482513503,8.670037600115235,-1.3229589839446958,0.024423432427137747,78
80,188,0.0908866130462516,13,10,0.23569174606499976,0.1864049867881441,4.519586012990392,0.6830820634171324,7.13782454855326,6.337685637201773,-1.3246762462356065,0.008439632824134617,79
3,1397,0.06813075385877798,9,7,0.4667628932479799,0.9832308858067882,9.656420330745593,0.9489855372533332,8.08397348116461,8.599504067363206,-1.3271405756645798,0.020280248207951435,80
63,884,0.014807348092903794,17,10,0.8623637087467452,0.6220867002278735,4.591457562382613,0.25834438829895834,9.800325752854771,9.495306236576422,-1.3287817677931373,0.02319702047890874,81
46,1338,0.09969312420303292,5,3,0.9309291056872926,0.11346460201744801,7.058414838786945,0.5460157701649889,9.68651943974135,9.742582085344102,-1.3290755750903467,0.01691402939498116,82
34,1874,0.0696974206093698,1,1,0.9626484146779251,0.02535074341545751,5.492366647061204,0.2503428981645953,7.145959227000623,8.359901205122059,-1.330812923511566,0.013945303574801872,83
78,433,0.08316194077877292,12,18,0.3488682665429953,0.41184091414726853,9.909394764573905,0.9330380670999546,2.0500181005323723,9.295391442478259,-1.3327526788247872,0.018759966277203326,84
21,1782,0.018970710834137938,9,3,0.5582934536070976,0.9654193512887936,8.971202599525771,0.7260556788702394,8.870864242651173,8.826463431893396,-1.3327892873118836,0.022689175362309764,85
59,587,0.06071746344508801,1,17,0.12915941515149498,0.4505441353100935,3.581727180328405,0.6182282404578958,1.1355759219962902,9.540610272587223,-1.3342806207656526,0.015032884928900017,86
66,445,0.01216358711006008,9,12,0.17701048427674682,0.2785903390319586,1.287583982996439,0.8943172628959257,3.300995133101554,0.8871253375705561,-1.338884556371027,0.01400849010229034,87
89,760,0.0333146412654939,19,8,0.18632087949412068,0.16552051036728976,7.442596518432888,0.37940569838554883,2.055798083756375,8.375007890024921,-1.3455010098802807,0.01085653872472934,88
14,1942,0.04184110031487791,5,1,0.006952130531190703,0.8607305832563434,2.441355222477742,0.26951233379852146,1.6829104217293056,5.1075730257756575,-1.3600732603297385,0.026553459727270617,89
1,1315,0.08334426408004218,6,2,0.020584494295802447,0.7080725777960455,6.174915096277165,0.9923115592912175,6.116531604882809,9.699198521619943,-1.3679584774293745,0.011943957036991594,90
91,809,0.02492264427571519,7,20,0.03284667024343835,0.5870682241365672,3.1148317113275743,0.03397916024659499,7.804957075460877,9.127594628791288,-1.4271884148092036,0.0038297764490633442,91
48,1780,0.037527079575612035,1,20,0.08483771408519192,0.08134878064189976,9.860110638228708,0.9473485773838587,7.533781852589416,9.866495785011754,-1.4499986787719004,0.00698010090084998,92
33,219,0.07155951041799521,19,17,0.1327454222429698,0.13835309241780136,4.389814207056361,0.2709322512620742,0.7845638134226596,9.69546867114159,-1.4796043260199525,0.017987533139097765,93
85,1415,0.0013203072318044519,19,19,0.4089551770854932,0.4863574819956078,5.990393647773264,0.7162790747329522,8.267988278090783,7.71891980598245,-1.4932897433157821,0.00862319666766973,94
49,138,0.05594042497358051,10,19,0.08350071669866876,0.37625958553091576,2.5369217387313876,0.43455184448827133,4.052020867814171,7.771569159274367,-1.4970173178543138,0.015039254360089831,95
11,1530,0.03153559810763267,4,5,0.03142918568673425,0.10789142699330445,5.398510913016731,0.6045173792778172,2.030612247347694,6.364204112637804,-1.584349345361542,0.037995930867913516,96
74,1046,0.0006300006397605418,17,6,0.57599841780566,0.8966102629740208,7.184672708365536,0.8209614731533526,5.350367320449106,9.174056130855316,-1.7545419768032526,0.005807326380008421,97
2,289,0.04008609717152555,16,15,0.023062425041415757,0.007066305219717406,6.183960093330873,0.0907064345328208,3.8246199126716274,5.247846602583891,-1.9098725855958942,0.0029673088836102337,98
44,175,0.001183765148029836,9,19,0.8955232284962005,0.32004960103061175,9.568108851264563,0.3550051904627206,6.767699044243033,3.892116787341631,-2.0613063077635085,0.002148223334488198,99
40,134,0.0019221825651549729,19,18,0.06936130087516545,0.19579113478929644,6.557326353807421,0.3366542148887265,3.8539662096556504,1.0078800137742665,-2.1636436732751507,0.0029214952680521214,100
