,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_colsample_bytree,param_colsample_bylevel,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_gamma,mean_test_score,std_test_score,rank_test_score
72,1500,0.049924769784894026,6,5,0.6075552222935728,0.8996473971450123,1.0179247262040374,0.23732679173599447,1.5285913918433203,2.4436315546465455,-0.5149722088230884,0.026690643792019606,1
52,1356,0.06964111231066476,18,15,0.9191157152786594,0.924643330223596,2.945039468394299,0.2169091065864912,9.958313750293707,2.5300016798924116,-0.5153012090791881,0.014876641579146513,2
90,485,0.04155045842036277,11,6,0.603721531730139,0.7877898887144924,4.808469780890736,0.4658001223188132,9.184547249393011,1.1427730005568775,-0.5283524316599043,0.028987477908843994,3
22,1975,0.016262871409461376,6,8,0.6420316461542878,0.7798755458576239,3.7229276656174313,0.5807866214364547,9.401334424577785,0.8414996499504883,-0.5381357807610019,0.015542156854850091,4
18,759,0.05091987767407187,16,3,0.7983451249845511,0.8164318732193839,2.202510475655483,0.32605890520188474,7.111495324380178,1.5072754396542947,-0.5383576144862781,0.02899236064208444,5
71,1492,0.05878411180208792,8,8,0.08692028808742369,0.4984421989290573,3.7878262595128938,0.5645585425226413,3.374468338719181,5.371165418185478,-0.5419757908564422,0.015070343096060104,6
84,315,0.08222573046720129,15,4,0.8767656367617495,0.7624586857406905,5.022983474625301,0.6040578720725125,5.398606371128367,3.4209174871590746,-0.5564316162642011,0.009590349372851675,7
73,342,0.02860951686938471,9,3,0.16068137325955567,0.24595772838450813,6.969714623664215,0.018342481428361045,9.972555347683944,1.8657702405130576,-0.5614631709299553,0.017235416276454918,8
37,901,0.06168500980522165,5,4,0.43385164923797304,0.17320186991001518,0.15314540290384748,0.26099362334171394,9.33436308079483,3.985147343973735,-0.5620121984935864,0.021332108414119706,9
66,445,0.01216358711006008,9,12,0.17701048427674682,0.2785903390319586,1.287583982996439,0.8943172628959257,3.300995133101554,0.8871253375705561,-0.5636386264836,0.015757924324445075,10
36,1011,0.03124133093912942,5,12,0.09179906581344188,0.3418796667164016,4.916258751168323,0.09793416065100148,4.734717707805657,0.9416698826856011,-0.564672058134025,0.016936185155086013,11
19,437,0.0941523264489604,8,7,0.3486659872917294,0.8095010461397154,6.757001170392807,0.837810105907328,7.3521611924077215,0.9618655109142076,-0.5712816714891298,0.01684571016628935,12
60,1177,0.05211635011119935,12,1,0.5203077009037933,0.6715731955927996,0.8841822336564658,0.968073765439823,7.918178394696329,7.723283917356393,-0.5762005394923181,0.03449201414228911,13
43,1921,0.07518710677914975,3,9,0.8584127518430118,0.9307573256035647,5.052623724478571,0.9026529066795667,8.264574661077416,4.290040273750183,-0.57649746966415,0.04884810511093664,14
13,1508,0.08084401551640626,7,1,0.8925589984899778,0.18657005888603584,4.271177886262563,0.22803516254194167,8.18014765922493,5.393522419156507,-0.5785017055205026,0.03734759810975481,15
86,495,0.042459686242048295,14,11,0.3425242571785434,0.9590747945640278,1.3912619414306187,0.9119524088429647,1.007946030158865,2.2736098302998706,-0.581100848437222,0.015290389113532523,16
15,1509,0.006589224710898157,12,7,0.5581020020173412,0.21876421957307024,1.480969299533999,0.712370589924442,9.97740485048942,4.038461710580408,-0.5835033924841521,0.016049646374780416,17
51,771,0.09642225394406113,12,13,0.8685991281894603,0.28571208628186073,3.226963882775837,0.5561050386425845,0.4340078329817276,2.2360583851945264,-0.5838473476320216,0.04564353373363556,18
63,884,0.014807348092903794,17,10,0.8623637087467452,0.6220867002278735,4.591457562382613,0.25834438829895834,9.800325752854771,9.495306236576422,-0.584836797867578,0.013608406569580496,19
14,1942,0.04184110031487791,5,1,0.006952130531190703,0.8607305832563434,2.441355222477742,0.26951233379852146,1.6829104217293056,5.1075730257756575,-0.5882234043473158,0.016572286079385323,20
8,330,0.07722703466859458,5,10,0.7068573438476171,0.8154614284548342,9.149696755437807,0.6511770255019445,8.500385777897993,7.290171680409873,-0.5895704572635203,0.027917737232997265,21
95,1581,0.007650336380388923,3,10,0.10298147933131552,0.7653562810662407,5.265884666592937,0.8975304098188842,8.007497714861211,3.343728113104822,-0.589858477987824,0.015105865520302316,22
99,1655,0.08261073314226598,3,12,0.6247612710432511,0.9106240035403039,4.094216521912404,0.624248907849134,5.520471808519803,3.358758571498351,-0.5916639357777987,0.04513999317641011,23
61,174,0.07856682639443097,14,2,0.48004596701847513,0.5899558971376361,1.3638147558676976,0.21306416150891072,0.14544665667881929,4.205457786650751,-0.5929163212381052,0.031303475134505196,24
68,1339,0.09250417591074332,14,14,0.9862569958668151,0.5972780822554306,0.6235136251124145,0.7206160613914648,1.477390919062267,5.366006459873325,-0.5930678198826259,0.011328143581896705,25
32,976,0.06238904758190003,4,6,0.7699935530986108,0.5222432600548044,4.1136390505667855,0.19448003399487301,6.995122107671938,2.1583102749684318,-0.5934366623313003,0.06348693280026461,26
17,379,0.03706544560614045,17,6,0.5926967238793935,0.552893089071328,9.83433140894843,0.4704006344460384,3.9882444244455306,0.8086332633271525,-0.5965796839095318,0.03210940347181791,27
39,1391,0.0812204176736003,11,5,0.5733670416719333,0.6771683423829817,9.612005638239141,0.38620263780077424,9.053506419560637,1.2851035323391018,-0.599501022875035,0.019629902901537228,28
58,1688,0.07509107494699718,3,5,0.691714397168912,0.07535906035246231,8.496573906774115,0.944865729882428,2.4734810174319763,5.34356275029463,-0.6003862345387299,0.02162544114256678,29
2,289,0.04008609717152555,16,15,0.023062425041415757,0.007066305219717406,6.183960093330873,0.0907064345328208,3.8246199126716274,5.247846602583891,-0.6025011332993134,0.015121716862017957,30
88,1849,0.0737444235624723,8,9,0.6067150463828559,0.5762883601668132,1.228207818457338,0.910786198255713,2.359060345950812,4.24140671302386,-0.6030819794729603,0.039123739787985785,31
24,787,0.0850223410494178,17,1,0.7464914051180241,0.3253996981592677,3.6772580305943356,0.09377476782809248,2.6520236768172545,6.496428990472147,-0.6062162773178048,0.025181152714863545,32
96,1177,0.04089844953648448,3,8,0.8397888594565706,0.9789314356159612,5.694535177635003,0.33937124589619094,8.87460482513503,8.670037600115235,-0.6064248268900059,0.02488494336119661,33
25,383,0.08930465551771134,2,1,0.9730105547524456,0.24398964337908358,8.64177565071903,0.6690240596630996,2.3018526824155527,3.9310772466676043,-0.6106616942573008,0.009815358412416262,34
28,1509,0.06721435168240507,2,10,0.0704161308495439,0.9300168348108319,8.486797949246744,0.3226507642386005,1.3662133144202881,2.089287176153602,-0.6130520191735584,0.016630952587666687,35
38,596,0.06168511643899139,16,2,0.5393774484000625,0.5010398839152592,6.364135974460113,0.8672989335550038,8.009492946823997,6.8397376939814105,-0.6141965301225945,0.0284875266355817,36
87,1256,0.010321266422519959,16,4,0.7260955860624008,0.2560155318536622,7.072486343133986,0.9225993811772957,1.5253904291426135,5.929729052588216,-0.6161465981775727,0.018728863533366683,37
80,188,0.0908866130462516,13,10,0.23569174606499976,0.1864049867881441,4.519586012990392,0.6830820634171324,7.13782454855326,6.337685637201773,-0.6171601245803693,0.012681981095941541,38
