,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_colsample_bytree,param_colsample_bylevel,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_gamma,mean_test_score,std_test_score,rank_test_score
2,289,0.04008609717152555,16,15,0.023062425041415757,0.007066305219717406,6.183960093330873,0.0907064345328208,3.8246199126716274,5.247846602583891,-0.7710816690331818,0.04862473324136689,66
21,1782,0.018970710834137938,9,3,0.5582934536070976,0.9654193512887936,8.971202599525771,0.7260556788702394,8.870864242651173,8.826463431893396,-0.7715245011755442,0.04329524292085402,67
4,608,0.044115249373960136,7,12,0.09767211400638387,0.3046137691733707,1.7337465350777208,0.8332949117361643,3.910606075732408,6.8424302651215685,-0.772547771795069,0.05156635034111211,68
15,1509,0.006589224710898157,12,7,0.5581020020173412,0.21876421957307024,1.480969299533999,0.712370589924442,9.97740485048942,4.038461710580408,-0.7728152491036224,0.037420104421346495,69
12,1697,0.08814678390152578,10,13,0.598865466488536,0.942853570557981,8.714705901877178,0.6335037565104235,8.036720768991145,6.947949330397045,-0.7728653777015279,0.04791316122667842,70
77,428,0.08108744458546349,1,5,0.9899602323899452,0.06337497047276774,5.956487406078443,0.7603278598896865,4.715761885501584,3.22363844974723,-0.7732396286690104,0.05550263805302215,71
49,138,0.05594042497358051,10,19,0.08350071669866876,0.37625958553091576,2.5369217387313876,0.43455184448827133,4.052020867814171,7.771569159274367,-0.7739735636381608,0.04535398839447808,72
26,1496,0.004460377175443376,12,14,0.5720041992091831,0.4991933798847523,7.477287738974139,0.8835940222662589,9.530718470239531,7.68564014306309,-0.7739774136855818,0.04508680324020933,73
36,1011,0.03124133093912942,5,12,0.09179906581344188,0.3418796667164016,4.916258751168323,0.09793416065100148,4.734717707805657,0.9416698826856011,-0.7758120738077038,0.04465750973225939,74
33,219,0.07155951041799521,19,17,0.1327454222429698,0.13835309241780136,4.389814207056361,0.2709322512620742,0.7845638134226596,9.69546867114159,-0.7769003574419703,0.0428253757467126,75
48,1780,0.037527079575612035,1,20,0.08483771408519192,0.08134878064189976,9.860110638228708,0.9473485773838587,7.533781852589416,9.866495785011754,-0.7783067056234245,0.05344226042357992,76
5,829,0.020894166286818883,4,18,0.7553614103176525,0.18223608778806233,3.9516023600181445,0.44985413336976565,9.266588657937941,4.251658744912447,-0.779332571727844,0.0450839762013591,77
51,771,0.09642225394406113,12,13,0.8685991281894603,0.28571208628186073,3.226963882775837,0.5561050386425845,0.4340078329817276,2.2360583851945264,-0.7812378075443446,0.039745724084493554,78
9,783,0.06698412526636073,5,3,0.09541011649041131,0.4494506741382034,8.872227425763265,0.6376574713552131,4.722149251619493,3.708282521982664,-0.7813915393941406,0.05101113302974383,79
20,1116,0.022955002179729966,16,16,0.5414479738275658,0.20907162073771368,2.6083917483040904,0.5167358912710143,9.962536997579242,6.957943993450821,-0.7826044058563022,0.04385253018522162,80
34,1874,0.0696974206093698,1,1,0.9626484146779251,0.02535074341545751,5.492366647061204,0.2503428981645953,7.145959227000623,8.359901205122059,-0.7836265689839721,0.05538700889152513,81
27,227,0.09813315837160458,1,3,0.5527649668354899,0.3307503046705137,3.9470146680947225,0.3727868670940493,8.442131407263114,5.723024691708383,-0.7848236761373528,0.05374567549479766,82
19,437,0.0941523264489604,8,7,0.3486659872917294,0.8095010461397154,6.757001170392807,0.837810105907328,7.3521611924077215,0.9618655109142076,-0.788441770438242,0.04907154664789615,83
80,188,0.0908866130462516,13,10,0.23569174606499976,0.1864049867881441,4.519586012990392,0.6830820634171324,7.13782454855326,6.337685637201773,-0.7892828770505067,0.04843544809771169,84
95,1581,0.007650336380388923,3,10,0.10298147933131552,0.7653562810662407,5.265884666592937,0.8975304098188842,8.007497714861211,3.343728113104822,-0.7899503939214534,0.046500581173084726,85
1,1315,0.08334426408004218,6,2,0.020584494295802447,0.7080725777960455,6.174915096277165,0.9923115592912175,6.116531604882809,9.699198521619943,-0.7910840009000192,0.05269979329559882,86
