,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
1330,127,uniform,ball_tree,40,11.732642898811427,minkowski,-0.9893088085285313,0.05756853853008716,968
902,127,uniform,ball_tree,84,8.897420395540335,minkowski,-0.9893872430207409,0.05640649474577297,969
217,131,distance,ball_tree,55,12.199279488392587,minkowski,-0.9903960552595065,0.05346054736124025,970
281,139,distance,auto,25,3.609602797342304,euclidean,-0.9909339171696185,0.055641289497317184,971
707,129,uniform,auto,155,2.347338969868476,manhattan,-0.9912818764836533,0.056543716264120934,972
1415,129,uniform,auto,65,1.9903580770098175,euclidean,-0.9912818764836533,0.056543716264120934,972
904,129,uniform,ball_tree,81,11.536581620463426,manhattan,-0.991382898977121,0.055992052577948925,974
75,129,uniform,ball_tree,140,6.1988296021253735,euclidean,-0.9913883580883777,0.05600040590961583,975
1479,129,uniform,kd_tree,196,21.202591867342978,euclidean,-0.9919464991664728,0.05673026960803495,976
1050,140,distance,ball_tree,68,22.052148216317715,euclidean,-0.9920710946912605,0.055591201516898565,977
567,132,distance,ball_tree,157,21.29279087015177,minkowski,-0.9920827839014621,0.055517705384546305,978
1091,1,distance,kd_tree,152,10.911744209968495,euclidean,-0.9923032897028816,0.052367615007963275,979
1071,1,distance,kd_tree,181,10.692991049990118,minkowski,-0.9923032897028816,0.052367615007963275,979
1304,1,distance,auto,69,6.040601565780357,manhattan,-0.9930124919126065,0.051019566247792754,981
351,1,distance,auto,8,8.575833462262578,minkowski,-0.9930124919126065,0.051019566247792754,981
34,130,uniform,brute,113,13.331110399546938,manhattan,-0.9931331041426598,0.056768995424378056,983
3,130,uniform,auto,158,6.454749016213018,manhattan,-0.9931331041426598,0.056768995424378056,983
194,130,uniform,auto,76,1.3660921695413355,euclidean,-0.9931331041426598,0.056768995424378056,983
765,134,distance,kd_tree,150,8.526791370733076,minkowski,-0.9931457065607014,0.05493409410353454,986
727,141,distance,auto,169,13.678875910408273,euclidean,-0.9931982831837238,0.055316646738126495,987
21,131,distance,ball_tree,101,23.823551458506923,minkowski,-0.9933725319809696,0.05237502861136294,988
342,143,distance,kd_tree,40,8.073762818776295,euclidean,-0.9933816434191416,0.05581648680356355,989
1490,131,distance,ball_tree,127,25.76604524561247,minkowski,-0.9934108791576369,0.052419602528279034,990
986,130,uniform,ball_tree,132,2.8565710504142574,minkowski,-0.9934914378907311,0.05499964816267996,991
1173,130,uniform,ball_tree,80,28.92472224970342,manhattan,-0.9935239405992903,0.05500971850476617,992
439,130,uniform,ball_tree,86,5.014112088384661,euclidean,-0.9935293577173834,0.05501808642158184,993
260,141,distance,ball_tree,4,19.776741293110273,euclidean,-0.993549907974511,0.05562757423612121,994
814,131,uniform,ball_tree,171,17.8203488481685,euclidean,-0.9938745710309655,0.05598023219756365,995
1329,131,uniform,ball_tree,193,25.617753679724444,euclidean,-0.9938745710309655,0.05598023219756365,995
1231,131,uniform,ball_tree,184,14.010829939611401,minkowski,-0.9940199636575422,0.05576434506068585,997
1437,133,distance,kd_tree,12,23.86388861350974,minkowski,-0.9941029455649584,0.05382971090854285,998
1040,131,uniform,auto,179,23.15517635531556,euclidean,-0.9942936908262077,0.05677199740593908,999
1165,131,uniform,brute,8,19.88885034815778,minkowski,-0.9942936908262077,0.05677199740593908,999
312,131,uniform,auto,60,6.56376624029963,manhattan,-0.9942936908262077,0.05677199740593908,999
1003,135,distance,ball_tree,106,4.518404434013352,minkowski,-0.9945071001133702,0.05462344473722484,1002
634,143,distance,ball_tree,37,5.285508619025158,euclidean,-0.9945645395461046,0.055389983099314075,1003
373,143,distance,brute,89,19.906262449874326,euclidean,-0.9949142497452103,0.054906105608387795,1004
422,143,distance,auto,14,13.089405362954844,euclidean,-0.9949142497452103,0.054906105608387795,1004
1409,133,distance,brute,72,27.793412239674176,minkowski,-0.9951580907000477,0.05488706400538896,1006
698,134,uniform,kd_tree,118,6.703229493511829,manhattan,-0.9955365758179691,0.05664471636451172,1007
950,145,distance,ball_tree,90,26.03772857785816,euclidean,-0.9956322244625632,0.053225018664021566,1008
1147,144,distance,brute,49,15.58520962314649,euclidean,-0.9957449829889992,0.054972811532411785,1009
1419,144,distance,auto,59,18.217874083689466,euclidean,-0.9957449829889992,0.054972811532411785,1009
141,132,uniform,ball_tree,133,14.780404238385174,euclidean,-0.9962795538624187,0.05510964247843597,1011
1223,146,distance,kd_tree,85,27.534361827902774,euclidean,-0.9964440412760418,0.05308199596999373,1012
1424,132,uniform,ball_tree,127,17.370059949059044,minkowski,-0.996648237212115,0.055322641095487436,1013
187,135,distance,kd_tree,134,22.916474104279043,minkowski,-0.9968020513414075,0.05347783215575699,1014
238,145,distance,brute,138,13.563115746762193,euclidean,-0.9969634804119683,0.05526845739986132,1015
1094,134,uniform,ball_tree,23,21.529427467760343,minkowski,-0.9978327456432069,0.05727551993174044,1016
255,137,distance,brute,117,6.777970833568913,minkowski,-0.9979730476352225,0.056281658036613925,1017
1446,133,uniform,auto,44,5.072375592997032,manhattan,-0.9982745459178728,0.05751856949275843,1018
1160,133,uniform,brute,127,30.437247923663865,euclidean,-0.9982745459178728,0.05751856949275843,1018
135,133,uniform,auto,193,3.652246700969397,manhattan,-0.9982745459178728,0.05751856949275843,1018
83,138,distance,kd_tree,180,19.77579747142709,minkowski,-0.9986287983142915,0.056490934698790296,1021
894,134,uniform,ball_tree,109,18.031819537931636,euclidean,-0.998844310523231,0.05735488348266079,1022
831,134,uniform,auto,9,23.499333953562125,minkowski,-0.9995597338049713,0.057296467223588526,1023
426,134,uniform,auto,131,5.391219764867474,minkowski,-0.9995597338049713,0.057296467223588526,1023
783,134,uniform,brute,73,24.991562918945835,euclidean,-0.9995597338049713,0.057296467223588526,1023
421,134,uniform,auto,158,5.238341478265174,manhattan,-0.9995597338049713,0.057296467223588526,1023
968,134,uniform,brute,197,29.295244688838547,manhattan,-0.9995597338049713,0.057296467223588526,1023
548,134,uniform,brute,115,21.121969357175022,euclidean,-0.9995597338049713,0.057296467223588526,1023
1075,137,distance,kd_tree,94,27.216248665630552,minkowski,-0.9996774791034306,0.05352824478197521,1029
1301,146,distance,ball_tree,61,23.226078051556534,euclidean,-0.9997290650210431,0.053749497229772535,1030
225,147,distance,brute,112,18.491246829090766,euclidean,-0.9998673826684268,0.05622886933332787,1031
1106,147,distance,auto,187,16.656529844738294,euclidean,-0.9998673826684268,0.05622886933332787,1031
1386,137,distance,auto,95,28.970444249011326,minkowski,-1.0009894753876216,0.05628759742105572,1033
1315,147,distance,ball_tree,37,10.147093731551905,euclidean,-1.0010298439234933,0.05438346491394313,1034
1258,136,uniform,kd_tree,98,10.851564988498161,manhattan,-1.0013284184424776,0.05745630801770689,1035
219,135,uniform,auto,32,20.76771825730454,manhattan,-1.0016143267141127,0.05784594001364999,1036
1211,135,uniform,brute,82,25.609722644416028,minkowski,-1.0016143267141127,0.05784594001364999,1036
266,142,distance,kd_tree,177,9.910086293646467,minkowski,-1.0026857057185725,0.05658921264148127,1038
899,138,uniform,kd_tree,32,12.021721860912114,minkowski,-1.0027908270022656,0.0577387953675994,1039
1319,138,uniform,ball_tree,197,8.642461220101566,manhattan,-1.0031908870130706,0.060113324466056495,1040
801,141,distance,ball_tree,165,22.65787682547038,minkowski,-1.0033088127545295,0.05711056503892605,1041
193,136,uniform,auto,184,5.497522820463214,minkowski,-1.003385745255152,0.058139589709608856,1042
718,136,uniform,brute,116,6.584076932600438,euclidean,-1.003385745255152,0.058139589709608856,1042
318,136,uniform,ball_tree,102,22.728559243792358,euclidean,-1.003711454969685,0.058083765314292525,1044
547,137,uniform,auto,145,24.65342029759896,minkowski,-1.004257610868585,0.058857462467358214,1045
563,137,uniform,auto,161,21.076007888142353,euclidean,-1.004257610868585,0.058857462467358214,1045
166,137,uniform,brute,152,3.4070123698492663,minkowski,-1.004257610868585,0.058857462467358214,1045
1472,140,distance,kd_tree,26,19.94633136028481,minkowski,-1.00437310521508,0.05408864890773827,1048
1259,140,distance,brute,185,15.693576039647223,minkowski,-1.0043943567492684,0.055257943835838104,1049
111,141,distance,brute,126,13.156062603442514,minkowski,-1.005147333781419,0.055346868061556316,1050
290,138,uniform,brute,23,25.598407522243004,manhattan,-1.0058667053274735,0.05872144016587492,1051
174,138,uniform,auto,10,30.698806971698357,euclidean,-1.0058667053274735,0.05872144016587492,1051
1027,144,distance,brute,109,7.536741388802319,minkowski,-1.006313868850224,0.055072211853996335,1053
1498,140,uniform,ball_tree,13,19.233353158206615,minkowski,-1.0070828149106654,0.056153302447317234,1054
621,139,uniform,auto,149,17.479674382095222,manhattan,-1.0071073644244908,0.05832337361796827,1055
1028,140,uniform,ball_tree,104,10.705912374564745,minkowski,-1.007479541560316,0.0582719401825879,1056
1455,141,uniform,kd_tree,55,2.032096253603747,minkowski,-1.0076481594627533,0.05743079895471798,1057
1121,142,uniform,kd_tree,173,4.140279116066001,minkowski,-1.0078227965313404,0.05916353862606624,1058
755,141,uniform,brute,196,24.545854688766404,euclidean,-1.0097313979357687,0.05800513236951947,1059
1450,141,uniform,auto,25,28.183027860412775,minkowski,-1.0097313979357687,0.05800513236951947,1059
1042,141,uniform,auto,19,21.211052006264694,manhattan,-1.0097313979357687,0.05800513236951947,1059
397,149,distance,auto,161,3.871436665604852,minkowski,-1.0100890367365494,0.0563428281998851,1062
1320,149,distance,auto,128,3.900836793627014,minkowski,-1.0101464391051969,0.05634406636609301,1063
118,144,uniform,kd_tree,118,23.113021175290577,minkowski,-1.010638447884006,0.05644391673726773,1064
557,142,uniform,auto,52,18.950724528932763,euclidean,-1.0107497320557999,0.05731770243798102,1065
1287,143,uniform,auto,99,6.5213431615064055,minkowski,-1.0116019599770159,0.057689638441774944,1066
889,143,uniform,brute,168,6.977378632249422,euclidean,-1.0116019599770159,0.057689638441774944,1066
957,143,uniform,auto,44,19.383875066095314,minkowski,-1.0116019599770159,0.057689638441774944,1066
117,143,uniform,brute,49,14.636231943033197,manhattan,-1.0116019599770159,0.057689638441774944,1066
116,147,distance,kd_tree,164,30.07907606857297,minkowski,-1.0122510021734805,0.05476606257272298,1070
364,145,uniform,kd_tree,114,25.926315740251162,manhattan,-1.012502106583696,0.05437212404057707,1071
1220,145,uniform,kd_tree,120,7.947970742916968,euclidean,-1.012502106583696,0.05437212404057707,1071
972,145,uniform,kd_tree,139,21.900853343102458,minkowski,-1.012502106583696,0.05437212404057707,1071
991,144,uniform,brute,76,10.959948827132955,euclidean,-1.0126222613458529,0.05778842677959308,1074
927,144,uniform,brute,137,22.303979216936117,minkowski,-1.0126222613458529,0.05778842677959308,1074
654,147,distance,ball_tree,65,17.949530730257607,minkowski,-1.0130597770767762,0.05506372484694536,1076
176,143,uniform,ball_tree,9,15.147285656504751,minkowski,-1.0130801040894108,0.05703731315728262,1077
1102,147,uniform,kd_tree,111,30.77543860485914,euclidean,-1.0133224384164656,0.057263582573962295,1078
185,145,uniform,brute,143,27.987237198237054,euclidean,-1.0139310310504428,0.058068297810838235,1079
489,146,uniform,kd_tree,183,12.142660056191373,euclidean,-1.0141682955080793,0.05830550082340717,1080
126,146,uniform,ball_tree,118,30.618283879448335,euclidean,-1.014433227955759,0.05711519308973449,1081
1468,144,uniform,ball_tree,30,22.0624770065349,manhattan,-1.0145343078297029,0.0569462223789974,1082
1127,146,uniform,auto,104,10.19246348053109,minkowski,-1.0153664739781931,0.05842587048042317,1083
1347,146,uniform,brute,162,4.942371485658054,minkowski,-1.0153664739781931,0.05842587048042317,1083
601,146,uniform,auto,19,20.1070695236423,euclidean,-1.0153664739781931,0.05842587048042317,1083
333,146,uniform,brute,44,20.5978905771199,manhattan,-1.0153664739781931,0.05842587048042317,1083
1339,146,uniform,auto,14,3.7167840280276145,euclidean,-1.0153664739781931,0.05842587048042317,1083
1150,146,uniform,auto,153,29.350721937417063,manhattan,-1.0153664739781931,0.05842587048042317,1083
966,146,uniform,auto,30,2.291572081470057,manhattan,-1.0153664739781931,0.05842587048042317,1083
183,146,uniform,ball_tree,42,25.497983184147312,euclidean,-1.01667277979314,0.056238797303387426,1090
775,147,uniform,brute,73,18.683619684540915,minkowski,-1.017103631379392,0.05917356098030328,1091
958,147,uniform,brute,163,7.944402877389647,euclidean,-1.017103631379392,0.05917356098030328,1091
306,147,uniform,brute,84,9.2264560704601,manhattan,-1.017103631379392,0.05917356098030328,1091
818,147,uniform,brute,157,26.64922058684423,minkowski,-1.017103631379392,0.05917356098030328,1091
1477,147,uniform,auto,192,4.284470982069819,euclidean,-1.017103631379392,0.05917356098030328,1091
756,147,uniform,brute,14,24.558064345480453,minkowski,-1.017103631379392,0.05917356098030328,1091
374,147,uniform,brute,143,12.656743038110372,euclidean,-1.017103631379392,0.05917356098030328,1091
1226,148,uniform,ball_tree,132,18.493834703586078,manhattan,-1.0177943004219567,0.05751341953489642,1098
644,147,uniform,ball_tree,13,11.734422523406465,euclidean,-1.0181221266688132,0.05644131203105852,1099
148,149,uniform,kd_tree,61,17.461459276222257,manhattan,-1.0190988246933639,0.05530663859335049,1100
1251,149,uniform,ball_tree,198,23.440482300982072,euclidean,-1.0197267103939835,0.05478395322666967,1101
981,149,uniform,brute,11,29.447546133702378,euclidean,-1.0203606585084057,0.05919294325135081,1102
1399,149,uniform,auto,55,27.080569029770423,minkowski,-1.0203606585084057,0.05919294325135081,1102
594,38,distance,ball_tree,23,26.368130889697206,chebyshev,-3.1895514803531997,0.0708001146547568,1104
1065,36,uniform,ball_tree,35,17.20836679562263,chebyshev,-3.195531887832689,0.07488891376830865,1105
577,37,uniform,ball_tree,9,9.536869052886926,chebyshev,-3.1965524500262963,0.08019860399814065,1106
401,46,distance,ball_tree,24,4.12328948152499,chebyshev,-3.204646383447405,0.08502518537959892,1107
181,30,uniform,ball_tree,14,25.753980300783915,chebyshev,-3.207000447917185,0.07505321435555756,1108
1212,6,uniform,kd_tree,180,11.678733204119215,chebyshev,-3.2176218085900556,0.0859327746660204,1109
1283,16,distance,kd_tree,88,2.056455205765705,chebyshev,-3.2209192878116752,0.06793253360372524,1110
527,12,distance,auto,42,5.981029402485864,chebyshev,-3.222132293170092,0.07398929216228753,1111
1070,12,distance,brute,66,25.859587183548676,chebyshev,-3.222132293170092,0.07398929216228753,1111
1464,23,distance,ball_tree,111,12.487090421117374,chebyshev,-3.223556657196211,0.06302208681947348,1113
248,19,uniform,kd_tree,98,10.437896704282327,chebyshev,-3.2240629755845838,0.06836103719550254,1114
159,25,distance,kd_tree,126,27.715818422196847,chebyshev,-3.2262985119195733,0.054818915379621455,1115
953,6,distance,ball_tree,163,21.37597453603508,chebyshev,-3.228642230295791,0.0574476985160791,1116
769,22,distance,ball_tree,123,19.756143085913266,chebyshev,-3.2286576510136955,0.06546981079014991,1117
1131,9,distance,auto,191,10.264068260488461,chebyshev,-3.2288972942484113,0.08400595682661023,1118
446,17,uniform,ball_tree,105,20.760764386223308,chebyshev,-3.230191667569332,0.07786873603570484,1119
663,13,uniform,kd_tree,105,13.49513295711637,chebyshev,-3.2330800240420507,0.09502714619925828,1120
293,98,distance,ball_tree,17,20.020171092988342,chebyshev,-3.23422369146733,0.05809798958681415,1121
1388,11,distance,auto,29,1.73933213908968,chebyshev,-3.235075535125304,0.07376439288997473,1122
678,16,uniform,ball_tree,126,18.04277537013602,chebyshev,-3.2365108495495947,0.0776569885461582,1123
1262,86,distance,ball_tree,14,17.745135516713223,chebyshev,-3.236940638820184,0.0664859444968168,1124
1384,7,uniform,brute,154,5.069844014811332,chebyshev,-3.2398692508407336,0.08727522676202497,1125
1134,109,uniform,ball_tree,13,22.604723827928208,chebyshev,-3.240109956591757,0.06453882819846049,1126
925,28,distance,kd_tree,104,8.831455787045442,chebyshev,-3.2414226525229113,0.054507314354894365,1127
1179,132,distance,ball_tree,1,16.371784621963197,chebyshev,-3.242160657488135,0.06113743747776186,1128
673,29,distance,kd_tree,116,14.922854783605116,chebyshev,-3.2421806702282665,0.05514986773322234,1129
1403,58,distance,auto,20,19.172611915628032,chebyshev,-3.24310795319008,0.0827245901779722,1130
604,113,uniform,ball_tree,31,5.216589027350823,chebyshev,-3.2436520181157618,0.06325368964648206,1131
579,11,uniform,brute,141,2.3456070407070597,chebyshev,-3.245776231432928,0.07921734741700365,1132
1046,11,uniform,brute,179,20.133224255367747,chebyshev,-3.245776231432928,0.07921734741700365,1132
598,57,distance,auto,75,1.8226092991797296,chebyshev,-3.247402997116042,0.08126140378872312,1134
1244,66,distance,brute,12,26.666533703076173,chebyshev,-3.2479799236580207,0.09132386031855103,1135
1005,66,distance,brute,181,14.03084494423653,chebyshev,-3.2479799236580207,0.09132386031855103,1135
1293,69,distance,ball_tree,9,28.396890588378113,chebyshev,-3.2480378197901496,0.06851063807611064,1137
1292,90,distance,ball_tree,44,25.499657296048706,chebyshev,-3.248454851606695,0.06810325202572244,1138
1022,149,distance,ball_tree,103,3.081822577125502,chebyshev,-3.248549413014717,0.058186607808647935,1139
350,94,uniform,ball_tree,10,5.372697047342551,chebyshev,-3.2486191337938157,0.06608583093815029,1140
310,79,distance,ball_tree,53,14.61080903815848,chebyshev,-3.248932747534093,0.06862371449314444,1141
296,148,distance,ball_tree,22,21.636571669024402,chebyshev,-3.2491110424364544,0.06239416740960322,1142
1006,17,distance,kd_tree,194,16.02132777510014,chebyshev,-3.2502071251035622,0.056477664566298214,1143
73,63,distance,brute,145,14.005622127422262,chebyshev,-3.250298729953336,0.09278869849754365,1144
793,140,distance,ball_tree,129,8.498708391928638,chebyshev,-3.2507198135811337,0.057697346743064835,1145
744,59,distance,brute,132,16.032636407865912,chebyshev,-3.2507289409331355,0.08274428224226409,1146
308,25,distance,ball_tree,163,22.447721206067428,chebyshev,-3.2507922161946943,0.05961336171526135,1147
1012,27,distance,ball_tree,195,18.827254819257917,chebyshev,-3.251250573721086,0.05773201249494415,1148
1278,65,distance,brute,54,3.8692208807114783,chebyshev,-3.251429889475477,0.0900047715465479,1149
1087,8,distance,brute,67,26.174398242122574,chebyshev,-3.2515667769870107,0.07970493560359891,1150
897,53,distance,brute,166,9.359291893451092,chebyshev,-3.2518146749689416,0.07037135955643219,1151
735,81,distance,ball_tree,51,28.987745877090163,chebyshev,-3.251954737630512,0.07000330360263929,1152
41,52,distance,brute,148,29.21569793468812,chebyshev,-3.2519832777584234,0.07264941339993128,1153
220,72,uniform,ball_tree,67,4.123257459537215,chebyshev,-3.2524522429038307,0.08082747956877588,1154
690,61,distance,brute,15,29.47213588944532,chebyshev,-3.252709572618472,0.09045201223840323,1155
1175,16,uniform,ball_tree,148,12.292448875620819,chebyshev,-3.2527652665107256,0.07530704793461857,1156
1359,134,distance,auto,17,23.809846642124132,chebyshev,-3.252985761730342,0.06892227874197375,1157
1448,29,uniform,kd_tree,114,25.4786736824562,chebyshev,-3.2531190309886617,0.06195901726633669,1158
1018,73,uniform,ball_tree,66,14.960108018184581,chebyshev,-3.2538765971111046,0.07945116245726656,1159
1154,103,distance,ball_tree,54,23.554754378700434,chebyshev,-3.253934471696901,0.06674475524013158,1160
241,11,uniform,ball_tree,11,11.670181493948474,chebyshev,-3.2539661030752454,0.15972134317537112,1161
343,87,distance,auto,100,19.976215996789183,chebyshev,-3.254554082138745,0.07429506239469685,1162
1313,87,distance,auto,95,5.7534411156971785,chebyshev,-3.254554082138745,0.07429506239469685,1162
282,133,distance,auto,38,2.463507450195193,chebyshev,-3.2551976167961834,0.0677518234276783,1164
170,133,distance,brute,173,6.611312456725701,chebyshev,-3.2551976167961834,0.0677518234276783,1164
914,136,distance,auto,15,9.431492505006675,chebyshev,-3.2555584546564353,0.0668237860968412,1166
820,136,distance,brute,128,27.32051359398516,chebyshev,-3.2555584546564353,0.0668237860968412,1166
1499,94,distance,brute,35,3.18695355614965,chebyshev,-3.2563162411806372,0.07291511480034638,1168
771,83,distance,ball_tree,137,29.72743045251452,chebyshev,-3.256672886739312,0.059087098621325204,1169
1371,138,distance,brute,117,19.95167254979752,chebyshev,-3.2567011043574907,0.06582437675500728,1170
503,138,distance,brute,14,9.15849178385893,chebyshev,-3.2567011043574907,0.06582437675500728,1170
86,140,distance,auto,84,12.645097786195658,chebyshev,-3.2569022438518034,0.06681999511110225,1172
242,54,uniform,brute,39,15.28151206597299,chebyshev,-3.2573564406988984,0.0790216530099244,1173
1037,54,uniform,brute,54,27.208555862116462,chebyshev,-3.2573564406988984,0.0790216530099244,1173
826,91,distance,brute,107,12.37679611541347,chebyshev,-3.257375593599652,0.07312192605076574,1175
84,69,distance,auto,1,21.518913081944234,chebyshev,-3.2576860352981827,0.09076271463374083,1176
1404,9,distance,ball_tree,93,3.740597281706675,chebyshev,-3.2578775361236914,0.08209613515633295,1177
338,50,distance,auto,126,27.010944883673456,chebyshev,-3.257910117951525,0.0695172612543413,1178
766,70,distance,ball_tree,96,10.387221826409446,chebyshev,-3.2581833047756503,0.06483791209740615,1179
646,148,distance,kd_tree,54,21.47851663670207,chebyshev,-3.258487358109117,0.056370718403073033,1180
1246,22,distance,ball_tree,192,4.244650437200702,chebyshev,-3.2584977581518664,0.054709138444861576,1181
639,66,uniform,brute,102,3.3058622582849053,chebyshev,-3.2592255858741703,0.09412572486999421,1182
1358,66,uniform,brute,13,4.76930477236942,chebyshev,-3.2592255858741703,0.09412572486999421,1182
716,47,distance,brute,109,28.112727153254266,chebyshev,-3.2592761743001426,0.06447098647712333,1184
541,139,uniform,ball_tree,69,26.312119792201727,chebyshev,-3.259463351530491,0.06891775104401346,1185
679,111,distance,auto,135,21.267402758507796,chebyshev,-3.259540770552068,0.07108513699689879,1186
1097,111,distance,auto,155,13.41036036955781,chebyshev,-3.259540770552068,0.07108513699689879,1186
816,56,uniform,auto,73,26.083531096217463,chebyshev,-3.2598504009925278,0.08280727270786475,1188
108,145,uniform,ball_tree,86,29.417457321515762,chebyshev,-3.259956100683545,0.06611742782865183,1189
1352,140,distance,kd_tree,102,16.42245762298556,chebyshev,-3.260136312575097,0.058511019676979026,1190
1058,93,distance,auto,158,27.179652165281663,chebyshev,-3.260646408180455,0.07244470721639192,1191
2,131,distance,auto,104,1.6175348288740734,chebyshev,-3.260701364608768,0.06575424672858858,1192
1344,103,distance,brute,59,16.33281464417194,chebyshev,-3.260845128405342,0.07064259845266814,1193
944,90,distance,brute,108,24.68476895272157,chebyshev,-3.2608724707886103,0.07123177938125287,1194
252,143,uniform,ball_tree,89,21.79525634370774,chebyshev,-3.26102777678202,0.06629346784706967,1195
1133,79,distance,brute,5,20.89081611169442,chebyshev,-3.261114394017187,0.07536778909056903,1196
122,145,uniform,ball_tree,41,9.392905215068371,chebyshev,-3.2612721534519657,0.06674893502680726,1197
1425,77,distance,auto,32,10.047606096206547,chebyshev,-3.2614172991692527,0.07973354613079159,1198
1285,77,distance,brute,74,9.14651365532457,chebyshev,-3.2614172991692527,0.07973354613079159,1198
327,62,uniform,auto,178,24.50268177824844,chebyshev,-3.2614541976583076,0.0938055971301475,1200
838,62,uniform,auto,113,21.770767673831745,chebyshev,-3.2614541976583076,0.0938055971301475,1200
1327,25,distance,auto,116,29.7661561957123,chebyshev,-3.261638281988753,0.06981852627023868,1202
535,25,distance,brute,97,25.68875338664458,chebyshev,-3.261638281988753,0.06981852627023868,1202
206,25,distance,brute,63,26.90554421838871,chebyshev,-3.261638281988753,0.06981852627023868,1202
1155,59,uniform,brute,20,25.097347139944187,chebyshev,-3.261743992131504,0.0865580023483397,1205
163,59,uniform,auto,187,30.59545746378939,chebyshev,-3.261743992131504,0.0865580023483397,1205
898,72,distance,brute,150,12.135085480585943,chebyshev,-3.2617459369487443,0.08317304573303534,1207
365,72,distance,auto,113,24.865311150892094,chebyshev,-3.2617459369487443,0.08317304573303534,1207
834,8,uniform,brute,54,18.655148054769665,chebyshev,-3.2618772706912855,0.08320058653665599,1209
542,125,distance,brute,33,21.28532686226302,chebyshev,-3.2620124222366003,0.06633854663809105,1210
473,106,distance,auto,111,17.74126975446901,chebyshev,-3.2620198388812773,0.07049446181880499,1211
44,60,uniform,auto,90,8.82487524491227,chebyshev,-3.2622489175334692,0.08943842466589813,1212
309,60,uniform,brute,27,6.565765471093634,chebyshev,-3.2622489175334692,0.08943842466589813,1212
278,142,uniform,ball_tree,73,26.80380449253771,chebyshev,-3.26260622261414,0.06613387182458066,1214
480,138,uniform,ball_tree,132,27.585873413952235,chebyshev,-3.2626534440936603,0.06567435410745548,1215
175,65,uniform,auto,130,5.1647432032606115,chebyshev,-3.2626857420686113,0.09268033967603935,1216
64,135,uniform,auto,13,16.045488840615988,chebyshev,-3.263069578312698,0.07414717269329012,1217
315,72,uniform,ball_tree,130,10.310858767707213,chebyshev,-3.263334833302919,0.0711673549937984,1218
1238,68,uniform,brute,195,22.453750594506637,chebyshev,-3.263354116593136,0.0925634367065223,1219
199,68,uniform,auto,100,24.7025391137226,chebyshev,-3.263354116593136,0.0925634367065223,1219
753,59,distance,ball_tree,118,11.675642777776343,chebyshev,-3.2634456978440083,0.05602811861090415,1221
376,110,distance,brute,99,20.277279068415687,chebyshev,-3.263493527822896,0.07078440726630443,1222
796,110,distance,auto,133,11.632748463791646,chebyshev,-3.263493527822896,0.07078440726630443,1222
1291,80,distance,brute,68,25.25711602442171,chebyshev,-3.2637060170208536,0.07197819883049579,1224
747,80,distance,brute,147,4.951450857372807,chebyshev,-3.2637060170208536,0.07197819883049579,1224
1373,20,distance,ball_tree,191,10.68429380343551,chebyshev,-3.2637746976559,0.05925477291397635,1226
871,88,uniform,brute,184,27.537498787635634,chebyshev,-3.2639523092619314,0.08121538649907128,1227
47,116,distance,auto,54,3.524198949851465,chebyshev,-3.2639610294887396,0.06887888088821008,1228
858,113,distance,auto,50,14.8350070376173,chebyshev,-3.264016504669217,0.06970146123661064,1229
586,113,distance,auto,168,3.130229935997664,chebyshev,-3.264016504669217,0.06970146123661064,1229
24,143,distance,auto,96,23.666534156291462,chebyshev,-3.2640223311253025,0.06481745626898448,1231
619,118,distance,ball_tree,101,7.832492083096287,chebyshev,-3.264078454677276,0.060170126654439327,1232
1297,51,uniform,auto,101,7.1440722716862854,chebyshev,-3.264133299763941,0.07616765669964225,1233
1309,51,uniform,brute,168,16.434688069361165,chebyshev,-3.264133299763941,0.07616765669964225,1233
845,120,distance,brute,5,26.743611827533105,chebyshev,-3.264217223245243,0.06697218036874653,1235
511,117,distance,ball_tree,128,7.759507898537053,chebyshev,-3.26479587865145,0.059609960670207664,1236
1337,132,uniform,ball_tree,39,30.323696895515276,chebyshev,-3.2652896229502515,0.06671765792763684,1237
413,108,distance,auto,104,8.309701481915999,chebyshev,-3.265850692428356,0.07052632089812319,1238
1036,87,uniform,auto,129,3.4311583139517037,chebyshev,-3.2658562397495325,0.07879817762127009,1239
1060,87,uniform,auto,166,13.448813082390414,chebyshev,-3.2658562397495325,0.07879817762127009,1239
1158,87,uniform,brute,199,6.048357655231385,chebyshev,-3.2658562397495325,0.07879817762127009,1239
1008,71,distance,brute,85,1.4860119201840163,chebyshev,-3.2658676590474016,0.08155878916936157,1242
354,148,distance,brute,134,9.092488345509688,chebyshev,-3.266016200344076,0.06358480956630848,1243
48,84,distance,auto,166,18.42059864309364,chebyshev,-3.266093705934073,0.07125208296139919,1244
1351,106,distance,ball_tree,95,10.622007469347137,chebyshev,-3.266223828067411,0.06090815240031551,1245
1478,133,uniform,ball_tree,116,29.934646750715626,chebyshev,-3.2662517788523964,0.06465238102090358,1246
1066,78,distance,brute,27,5.450810118685505,chebyshev,-3.2665458821607727,0.0747919461621552,1247
615,129,distance,brute,103,18.41402802981088,chebyshev,-3.2665918016108817,0.06487032079799386,1248
1166,96,distance,ball_tree,98,18.478859381210967,chebyshev,-3.266943763582674,0.057258068316268285,1249
