,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_reg_lambda,param_min_child_weight,param_feature_fraction,param_bagging_fraction,param_bagging_freq,mean_test_score,std_test_score,rank_test_score
241,1200,0.04237415427649259,21,8,5.22720547567559,27,0.5328793792583433,0.7116379852057932,3,-0.7259137828088995,0.051826971531818734,249
146,963,0.04047100433156057,20,7,5.526822514435995,28,0.5428574701640125,0.7110183906765475,3,-0.7259186519127454,0.0486060297594778,250
307,1058,0.0403224060550285,22,8,5.948360697248116,27,0.5233369993103986,0.7114829688720853,3,-0.7259210553019191,0.052794215924552156,251
206,1241,0.04261305207694932,20,7,5.641259900818939,28,0.5205215284822885,0.7111616725441468,3,-0.7259268073399717,0.05101334633134307,252
52,1147,0.043918042114486036,20,8,5.639100637651882,28,0.5277853327347823,0.7110941569882685,3,-0.7259295925737551,0.051862666190393,253
288,1015,0.042624647350724285,22,8,6.280070661381861,28,0.5394111861624932,0.7117284906771616,3,-0.7259496874730504,0.051140597914670086,254
133,1215,0.04082055856192803,20,8,5.734293473241402,27,0.5424513572360179,0.7112099055930956,3,-0.7259512956291012,0.05146850937470517,255
284,939,0.04299229271771813,21,7,5.144050350833749,27,0.5345605664551811,0.7116018815896363,3,-0.7259574459431111,0.05038909325588559,256
123,1139,0.04061340561246432,20,7,5.332820191409761,28,0.5436820834902955,0.711462005803644,3,-0.7259577806484565,0.050627945674535275,257
184,1122,0.04283268835458113,21,8,5.8071901730977205,27,0.5275240891736704,0.7110678370591051,3,-0.7259580172396427,0.05168198557691131,258
370,1055,0.04136241666632517,22,7,5.404582743582411,27,0.5359225579363686,0.7116458223862865,3,-0.725961583181107,0.0518313639448706,259
491,1039,0.04365515377549304,20,8,5.485576229969594,28,0.5276948957920187,0.7117892928483196,3,-0.7259627408235383,0.05273221924488251,260
291,1210,0.04275554120820036,22,8,5.563940665931203,28,0.5341255498214754,0.7112975484513188,3,-0.7259727574775519,0.05246617335164806,261
215,1232,0.04239485592040043,20,7,5.3068656023504035,27,0.5347103158335151,0.7110090304041295,3,-0.7259756044636284,0.05225492729820429,262
324,976,0.04110576676233359,22,7,6.189617088929156,27,0.5389370471197354,0.7113566709741417,3,-0.7259795522630378,0.05032011630470095,263
448,1232,0.04174992770643284,22,8,6.256899149739071,28,0.5202522651672257,0.7112035783775463,3,-0.7259803575128052,0.05310570841045267,264
186,1008,0.04008849420611599,21,8,6.001529643150131,27,0.52061467291147,0.7117582631959289,3,-0.725983728591403,0.0536224314643955,265
274,971,0.043438260926587785,21,7,5.173088505431526,27,0.5353520327796184,0.7118106859279862,3,-0.7259985204173313,0.05291965973818149,266
406,1164,0.04001745307860124,22,7,5.23764940765397,27,0.5375964272908583,0.7116327118787485,3,-0.7260070621932175,0.05059509822599752,267
196,1146,0.04240008219247721,22,7,6.238443229450333,27,0.5319984708679281,0.7113924935564067,3,-0.726008689940723,0.05119813869885664,268
493,1005,0.04317794253459396,22,7,5.600396525657644,27,0.5330399849002839,0.7113488900750418,3,-0.7260110375594657,0.051792975986491234,269
266,1012,0.042780140915434216,20,7,5.184924179293355,27,0.5214445140249092,0.7119948663171697,3,-0.7260158129398777,0.0522274432788244,270
58,1019,0.04028475459384092,20,8,6.0588090273656166,28,0.5370751693354089,0.7110944429607559,3,-0.7260172943616447,0.05130356858864832,271
69,1221,0.04363077482539419,20,8,5.92063555425816,28,0.525917129842052,0.7118803599686384,3,-0.7260189446339814,0.052936096171564674,272
194,1248,0.04274226114891588,20,8,5.756562822488719,28,0.5231296448050637,0.7111173081889623,3,-0.726023074554683,0.052510386645622895,273
209,1179,0.0420559834712349,20,7,5.51416972080372,28,0.5335825130840822,0.711504844881893,3,-0.7260235989969109,0.05246181753543438,274
106,991,0.04326828828379712,20,7,5.93399445208752,28,0.5416376781473495,0.7119694704332753,3,-0.726024594216152,0.0519129952695335,275
315,1081,0.04273501642230817,20,7,5.295632344619793,27,0.5222210061271891,0.7114179899338704,3,-0.7260312136014389,0.05183550356349362,276
425,1171,0.04356056454958406,20,8,5.1914939575626615,28,0.5317497067039484,0.7112905045056714,3,-0.7260397745565077,0.052544955195239086,277
17,1213,0.042395461865954144,22,8,5.811660262573931,28,0.5435713392639495,0.7112030612247348,3,-0.726040316283055,0.050545399752027854,278
310,1134,0.043037593049671856,21,8,5.084976004833701,27,0.5267987431532158,0.7112495461998495,3,-0.7260410294111693,0.05254034811046838,279
258,1245,0.04367756789285767,22,7,5.508355591975627,27,0.5328919856924125,0.7116005943333605,3,-0.7260447594546386,0.05167088735371059,280
379,1202,0.041955591327169806,22,7,6.144409190793605,27,0.5356558580355266,0.7114440437492021,3,-0.7260508299217789,0.05243071762803658,281
234,1231,0.041906781900164634,22,8,5.930138179229057,28,0.5261517414699499,0.7115266237972689,3,-0.7260546252872222,0.05300669949714762,282
488,1131,0.04063796905016544,20,8,5.863485200485659,27,0.5265059149496307,0.7116551737145244,3,-0.7260572982868292,0.053151972189923166,283
453,1031,0.04118623964882372,20,7,5.668010803468798,27,0.5350388469824956,0.7112653261375554,3,-0.7260611719759259,0.05031908801942776,284
169,1239,0.040926686805533775,20,7,6.079835273075812,27,0.5447792156534245,0.711167033946092,3,-0.7260631705025757,0.0511917963392227,285
401,1133,0.04329511236040466,22,7,5.412862833839451,27,0.542049804243041,0.7111586241445264,3,-0.7260839609879022,0.05112580814819568,286
433,968,0.04098936126327633,20,7,5.211509666951136,27,0.5379582793843001,0.7114769001064679,3,-0.7260867755983267,0.05151951488076552,287
363,1022,0.04255150837065454,20,8,6.077723052309138,28,0.5242962120331773,0.711154321565283,3,-0.7260939493594697,0.052350255290286876,288
