,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_reg_lambda,param_min_child_weight,param_feature_fraction,param_bagging_fraction,param_bagging_freq,mean_test_score,std_test_score,rank_test_score
352,334,0.12583505107494444,22,16,0.5810195208034978,4,0.379841771627814,0.8580523630446013,8,-0.4906509177707579,0.061770829577018106,63
207,1443,0.1288952670372346,26,38,5.970569168956916,2,0.3188157367653566,0.918678965085628,9,-0.4923837076291166,0.037813964114824475,64
457,1527,0.1435521183206306,30,181,7.791125863957868,2,0.3695858734695886,0.7717424041156964,6,-0.49726735594416044,0.039745998778597996,65
69,1993,0.17258020182601552,32,6,5.554417056026274,5,0.6931306772414921,0.8093628287722825,7,-0.4974914030928713,0.01397977503825137,66
304,1232,0.1559720617696957,9,15,6.746178529162162,5,0.31799915882381985,0.7179414272094274,1,-0.4990873409788083,0.03996396463859319,67
335,901,0.1327208228474917,41,177,2.803444607915209,1,0.6782779373454084,0.9634162062680219,1,-0.4998157091115985,0.015728807907121438,68
478,1396,0.10166471891751509,16,155,4.86140485214924,5,0.13011836826534853,0.9509315740362712,1,-0.5000029094358911,0.03378038084893871,69
382,1953,0.19620199417705997,32,172,0.00021634755366141113,5,0.23912306298263566,0.9156378210944034,8,-0.5016193584466393,0.03932984945830389,70
156,1799,0.2046977938354794,30,183,7.582731959290226,4,0.6985140768603773,0.7298777671031416,2,-0.50200316989336,0.06036611154092406,71
37,669,0.07563053349494639,23,89,2.5026136051586407,2,0.5409006468832076,0.7375927759363475,7,-0.5041123453149137,0.03534743322718859,72
219,1971,0.1448607612818097,43,10,3.046891390980408,3,0.5060805416903823,0.7465465591541904,2,-0.5064964904026722,0.015524313795269147,73
40,1469,0.06416645025241484,29,120,0.8088296661719767,2,0.638197093867276,0.9858380416719807,3,-0.5069766135892662,0.017121173436104066,74
429,116,0.07744131511315042,25,74,1.1429576999797946,2,0.10259108548738441,0.9786509084869559,5,-0.507498898965579,0.035179748212901624,75
441,1054,0.12770098703179777,41,133,4.248608428680869,5,0.3151074743254543,0.8895684880464411,6,-0.5095390724410045,0.06071151286459514,76
347,1975,0.19879646107264193,10,143,9.994762482156307,5,0.5441255028173848,0.8113757633001738,1,-0.5105455046497118,0.014257793267271734,77
94,1670,0.1976680913642076,13,4,7.41130649290059,3,0.587385305410879,0.8634073171743667,5,-0.5112862284784259,0.05353097165848852,78
197,120,0.15362461524529888,44,154,4.308720915380333,5,0.6522587335857138,0.9134410186907513,7,-0.5117436685096928,0.016150507201907673,79
178,1039,0.09106203661714868,31,17,9.714050940416396,2,0.6230401635579893,0.9932452089661123,3,-0.5140319246489792,0.01531376403320909,80
277,1114,0.11141022077308821,29,11,8.939997100078704,1,0.14339482327537206,0.8452402946536042,2,-0.5158200062480921,0.03319655565374243,81
274,478,0.08438653358337297,24,181,0.934179719752956,1,0.6406919086972194,0.9154807191810856,4,-0.5159680124849032,0.04019266346328125,82
495,989,0.1364476301735722,25,136,3.5514164775381256,1,0.5897676733340077,0.8971278338131298,4,-0.5163728267752236,0.016883165404357654,83
162,1809,0.16531937055834836,16,53,7.610339909429989,3,0.6962123026849326,0.9172931223159833,9,-0.516825456968099,0.013871551877952278,84
169,108,0.2003099948710654,4,9,6.16614581862474,3,0.5396045120999857,0.780060097697924,7,-0.5172698792870861,0.01436437399705346,85
182,675,0.13342899732080601,2,121,1.6762921628831766,1,0.20648427534422764,0.7583026272979007,5,-0.5173971593958251,0.03773947318969123,86
163,833,0.20350225272275557,21,20,6.073164482626712,1,0.7303504676183298,0.9504881286525662,5,-0.5195244035011773,0.008896746620781656,87
30,1119,0.12538077692527183,34,64,4.9920337988475225,5,0.4070833035531018,0.8737577462041715,5,-0.5202933930390599,0.03793811437909277,88
320,1192,0.20414843073544964,23,168,4.778884480222424,4,0.03444073933776016,0.9427509366307719,4,-0.5207138223858321,0.04038051746299594,89
287,1777,0.07078928024814476,47,148,7.660747765353026,4,0.03621959010431672,0.8221242706786924,5,-0.5210113805486876,0.08942255580787402,90
228,697,0.0928259505057854,15,136,0.11041264428647214,5,0.30052988719305884,0.9616303181487993,3,-0.5215311683045899,0.03542174641149422,91
113,899,0.18235712420270347,40,13,2.707546731435538,3,0.1537232230912642,0.9238561325232871,4,-0.5222551033304573,0.03947653341391523,92
33,1858,0.10705597485526314,19,57,6.9603979667497295,1,0.22209513694322391,0.8540390914407701,7,-0.5227007961796961,0.09318119372613734,93
260,1705,0.09703607985107136,6,93,0.8061151375712465,4,0.38991574059492506,0.8507656658945487,5,-0.5232924043849118,0.03794868172093382,94
237,639,0.1649307062362364,8,54,1.7411933533408435,3,0.28626555149922117,0.9950033437836028,4,-0.5233603116961302,0.040242266953303435,95
333,212,0.2081092065540267,9,74,0.023275479048138658,2,0.6367812713012247,0.7842819855468812,9,-0.5237301078905322,0.02915434428078122,96
402,307,0.05106658774135996,26,5,2.8747166489725013,3,0.21877824789532505,0.9078817051577937,7,-0.5237947697419847,0.03190130909743685,97
205,680,0.13477186493531462,34,178,2.3524558480198485,2,0.08547289792938786,0.869495301459505,9,-0.5250887011167352,0.03750366573144538,98
23,1902,0.08734706926010748,19,188,1.1348352124058907,1,0.5558408131009481,0.7384706204365683,9,-0.5255061427206543,0.015466299175063057,99
338,1003,0.05647686461120957,40,123,4.051126945275664,3,0.2432794902978752,0.758078605153864,8,-0.5257102243269554,0.03185392234861565,100
106,1124,0.04726417589882414,24,66,3.114542640456412,1,0.14076120319015892,0.7452952183363021,5,-0.5259720822568438,0.040925090835573094,101
100,1241,0.10879629742617253,11,41,5.364913514845947,1,0.5741106249566552,0.7134129738943117,6,-0.5260114082350509,0.044452139978548556,102
358,556,0.20483888876327144,48,163,8.985706046748394,3,0.5207024058939651,0.9272370049351468,5,-0.5271687552742089,0.01380254424413035,103
226,1895,0.14832361111386388,34,106,2.2890460484661364,4,0.1504354464024861,0.7298519257348326,3,-0.5290176449266737,0.03608207987128141,104
82,1874,0.14743310108066623,24,21,4.474223668234546,3,0.11516237358410782,0.9989883752535026,8,-0.5290397334225189,0.037176057485270295,105
240,473,0.03504671408656543,28,16,5.824326582072464,2,0.2645502477212564,0.9121208532996633,2,-0.5291774808050141,0.0335094047342809,106
76,1875,0.07948268164508285,44,118,5.372734167140701,3,0.5004364906934521,0.8836543024953045,2,-0.5298664058733795,0.014950761695020836,107
289,695,0.035769742400050965,20,116,0.4203467517140529,3,0.3114734324950881,0.8841433084807705,4,-0.5303426363909465,0.03221431449167239,108
465,961,0.05145459581353353,9,59,1.2968897822423535,5,0.13290143512674882,0.7457726074449433,8,-0.5307873048220341,0.031524244597873,109
168,1809,0.07441894044386707,39,125,8.005966991090828,2,0.2926630672333344,0.7330034137761685,4,-0.530946288357126,0.12122825183262392,110
412,1284,0.10178810331936407,4,78,5.948132146777896,2,0.059395773636848136,0.7063252784931848,2,-0.5309530934484108,0.03376858946170334,111
336,1808,0.11982606725543453,15,37,0.060987482398390705,4,0.2518484992948786,0.974962545654495,6,-0.5310488118778017,0.03826102157262187,112
6,1679,0.04697089110510541,19,165,3.9516023600181445,2,0.441901120681191,0.8700623497964979,6,-0.5323170533715083,0.08589705053981318,113
386,1922,0.12812756679892756,17,173,7.0933082847260955,3,0.3206242088120586,0.7881953738756425,6,-0.532398334847014,0.037548759305644434,114
466,1917,0.07049580583358532,37,89,8.982480639532351,5,0.2894203823987798,0.8025852244067063,1,-0.5335526127269363,0.031137648447739457,115
80,436,0.11233140270945224,44,29,8.683111070355867,5,0.5533499265059056,0.7369162344914983,9,-0.5354408505987991,0.015363863521204429,116
269,1700,0.11870764346852922,7,77,1.6578454016327575,2,0.5691897268115172,0.9170183213581691,7,-0.5363827011996214,0.01492701422665305,117
417,974,0.12804653183017856,8,57,0.28321274402667784,5,0.16886799467970728,0.900032047308633,9,-0.5372765067452822,0.03564457121850153,118
200,189,0.08998104136083124,14,92,5.224910405161183,4,0.5769322708678174,0.8245230796624015,4,-0.5373568975462312,0.015168157688643541,119
343,1899,0.15139529749114325,24,172,3.403807463057627,2,0.2281739506785106,0.7000538772017941,2,-0.5374540059762569,0.053627266799912435,120
68,1733,0.17842378462714176,14,108,4.148295023376652,1,0.7762323742735365,0.9998313199904287,9,-0.5380036184347068,0.00854782108962907,121
118,1646,0.1507892270277019,2,133,3.6306921219509056,5,0.5179111952552601,0.7725741740359189,4,-0.5383832189701196,0.01345047380806204,122
342,972,0.1863984339443272,35,52,3.175967952611167,3,0.1353130741758386,0.8085637521786857,7,-0.5401001452600406,0.04048543254938679,123
299,1845,0.06379178916529421,39,148,0.39775964988569545,1,0.7872338471557959,0.8086275059004159,7,-0.5407641677340991,0.006931320478766577,124
243,879,0.17318938779372348,40,178,2.522510201733616,1,0.23586636349893653,0.7050859559947573,5,-0.5408325010741304,0.04082127691169576,125
264,1656,0.13393988803988316,44,199,3.15199521097359,1,0.04673546328765175,0.8950284774693537,8,-0.5409261419000476,0.036566265606025376,126
324,1098,0.12387547223645655,20,88,1.4799414736583476,5,0.5024907069459577,0.9938311692485653,2,-0.5410035987795142,0.015253634639276445,127
252,1180,0.13391786749196816,5,176,0.9300063982313216,4,0.01254242824738016,0.7007519534099642,7,-0.541569416808674,0.03806750433663043,128
376,204,0.11119158154698633,12,136,0.3602881829142639,1,0.09042490953013416,0.7961595651574027,4,-0.5440280115959633,0.04033325789038409,129
84,332,0.10479398828611124,11,112,4.7959210175425016,3,0.28091222277982564,0.7479048527277005,1,-0.5455479766801866,0.10440269469842042,130
211,157,0.14602638622069028,45,6,1.903348628190678,5,0.47832147340620396,0.9160047658418042,6,-0.5455701474143713,0.06050140543014932,131
271,1954,0.08119467475897055,36,52,2.013737821359744,3,0.09842938234700896,0.7249092423527542,8,-0.5461915650975341,0.03428370310405542,132
281,1500,0.11815875099710887,20,142,9.013060107746488,4,0.6570601759507083,0.992598596136145,9,-0.5463209778032738,0.01413100647655468,133
64,1439,0.047624231944752266,27,181,2.65947924964239,2,0.22913113455509485,0.8822627011142852,5,-0.5467454919496093,0.031759121465670184,134
95,824,0.16010038495306272,31,168,8.14584720231382,3,0.6640733008702187,0.9297892452719647,8,-0.5467511103712454,0.013497312943013566,135
346,334,0.1788497404811637,11,16,1.8281723665690046,5,0.7448350626963555,0.8975256161827714,1,-0.5475265759783758,0.014707350612580097,136
407,1572,0.08471096020953638,46,116,3.8562351286564804,4,0.5039117679290493,0.7810530536541372,6,-0.5477565916654189,0.015221215043173674,137
482,1167,0.06569414578551046,10,78,4.490487679301259,1,0.5047946578083942,0.9005102578502917,7,-0.5478606808917137,0.015605803755474846,138
0,1582,0.0412037280884873,20,91,3.3371861113902184,3,0.48294020251565895,0.8498160475389449,8,-0.5486086514622859,0.03949332639491747,139
446,1811,0.13600797569599646,47,137,4.289949318408905,2,0.6612182445846227,0.8660963889336162,3,-0.5490314415070984,0.017254179114999154,140
39,755,0.1499024421534388,41,16,9.69546867114159,4,0.3349695849947761,0.7341389859975072,4,-0.5492990034415338,0.03894747017955377,141
201,397,0.15180925234448656,43,187,9.629368752375798,5,0.42487907309697753,0.7492890616688663,7,-0.5505873639517767,0.03793916134763757,142
11,1670,0.14318447132349935,45,196,3.8293687475378984,3,0.5383845896042497,0.7254233401144095,7,-0.55127783612077,0.014100234768863481,143
496,825,0.19631098286189622,29,107,6.570404982341072,3,0.5303424704024159,0.718099675607555,7,-0.5518881953298942,0.03878256525725865,144
107,412,0.15884993036865777,11,120,6.03731531730139,4,0.3096515017245836,0.790958248350845,5,-0.552152683578764,0.08220843435326705,145
276,485,0.09952058806404339,7,10,6.134831386391763,4,0.4209505133687281,0.9570698630689694,8,-0.5522942381853656,0.042065799628278874,146
357,1948,0.15780531155759175,8,129,5.7065962388093485,4,0.2800249273388242,0.8742030501888762,5,-0.5524045570111104,0.03492358597784061,147
362,1106,0.1722247539866942,41,98,6.74140295536063,4,0.12610054057468564,0.8260588156530213,3,-0.5547305987120266,0.05862341497080894,148
380,806,0.06904836049792844,36,114,8.108885810079183,5,0.2978398483583033,0.7131238496514434,9,-0.5547945435127141,0.031613907854393726,149
2,610,0.014612485008283152,28,173,0.46675663213615426,3,0.015582381123576752,0.821696897183815,6,-0.5552100863275747,0.030652646319096827,150
164,216,0.10831890934828738,23,133,7.975691006371881,5,0.168414534093266,0.7990159822413501,9,-0.5555303684330888,0.03186547623774847,151
275,263,0.028807220886853273,29,88,3.123591018855136,1,0.1575114036607028,0.8764288633003134,8,-0.5564335940484849,0.030159653172396658,152
65,1028,0.14963234280394905,18,160,1.331951252237497,1,0.7891064881388863,0.8441380380821073,4,-0.5572938799999104,0.010406158388039264,153
432,598,0.10301104966012888,23,111,3.3363839583686565,1,0.6045842523167505,0.9893774649419648,8,-0.5574590003750369,0.01651622010516937,154
227,1186,0.14114473451233128,39,119,4.048084290851998,2,0.14726455057321267,0.7930582154250724,4,-0.5589911987821266,0.03718689698300309,155
128,395,0.10484746174007392,10,20,4.128035506067523,1,0.5024327152149427,0.9387371395667556,2,-0.5591351424364814,0.034189754026805214,156
20,500,0.14442710948117574,12,41,3.6779313271925322,3,0.20122366449408535,0.7579579488364891,6,-0.5598031990487812,0.03735307795758885,157
146,1384,0.18242552345309015,10,142,0.8699675991141014,1,0.7649646836015052,0.8906707313321474,3,-0.5625684705964785,0.015086436948966081,158
229,1546,0.06196264174900685,11,136,2.1521187201723753,2,0.025161898690214783,0.8664615992719046,5,-0.5634187420912286,0.0654551834821791,159
101,1280,0.11045766949250603,9,50,4.089651770854932,5,0.48712671893728493,0.8515286262227663,8,-0.5638506670422204,0.036223343683315555,160
202,658,0.08470193660767752,46,126,0.02594014844982385,2,0.6544414283683819,0.8934182586879699,7,-0.5650473183657444,0.031035657658672125,161
192,1577,0.07540663231264774,39,85,8.779011590413274,3,0.32927085410431606,0.7436438527062998,2,-0.5652304208415954,0.03519627637517012,162
267,544,0.20440106592630744,13,172,0.22045160297504185,1,0.3765066644837856,0.7764762805859156,1,-0.5657482441416172,0.037152258586303305,163
231,645,0.029616516156848918,27,55,2.434879684048673,4,0.6770420953642966,0.8063404546617253,5,-0.5659484855733135,0.013923740075881992,164
91,358,0.04087254305484046,37,164,3.6924048150989615,5,0.46917819492386376,0.9828920382577777,6,-0.5662740578846223,0.03388695907217821,165
167,324,0.16516094715859123,34,36,8.825434858196,2,0.2833530884394233,0.8929425526206366,4,-0.5662900988726691,0.035087641683049266,166
147,553,0.154684022737717,27,40,2.2019320194981136,2,0.2152054891706577,0.8633812852282794,6,-0.567320864146713,0.039384364025001284,167
350,1223,0.15609927219175807,23,112,7.540330349283822,1,0.6971129095785515,0.7847976218794632,9,-0.5677664188235932,0.014218385363350166,168
209,1799,0.06297908944734669,38,134,4.011979140389826,1,0.6203719546850123,0.8348908531021682,7,-0.5681757224885113,0.015600199469450186,169
392,950,0.1568887864151183,19,46,8.390073277180107,1,0.6311024652862358,0.8522070839479577,4,-0.5683359322902682,0.01527932864497359,170
255,839,0.17502613353322305,20,97,3.2820275360931155,5,0.17577517593656347,0.9781662593312213,6,-0.5684744563327189,0.038261174753861336,171
416,1458,0.09850910296294911,44,95,4.193996116669716,5,0.3478050536256365,0.8645357865996575,6,-0.5691782266096219,0.03942303818636657,172
241,282,0.07765350119889967,41,156,3.7600288994131144,2,0.11119563962929802,0.9992292717718128,2,-0.5692131086807342,0.03339894856579417,173
59,1343,0.10852502085817183,14,129,0.5631327568183735,2,0.09784601102185955,0.7994896617721151,3,-0.5692704073065433,0.037811476990877314,174
246,1153,0.11167210938325599,20,42,5.7718278328755,5,0.4763746754624306,0.9931206179065002,5,-0.5694158531065908,0.03862769895587138,175
476,1468,0.1246446388899183,6,130,2.2051426343564713,4,0.5862763781670144,0.8469562914788281,1,-0.5701319598543433,0.017830898262716995,176
310,1434,0.11649853988742932,44,48,3.99378748394691,1,0.5589570752040078,0.756854849517383,1,-0.5706829095686365,0.05754608354785621,177
425,598,0.013825793287457403,44,125,3.542813272172157,2,0.0760079266334449,0.8187146728079402,6,-0.5709407393009587,0.029693593576661428,178
266,1704,0.15616419299614598,22,134,7.251657275511148,2,0.21552465486002043,0.8573791386254366,8,-0.571150656761324,0.034377433841072884,179
283,645,0.15381548947077114,36,44,7.396813007267637,4,0.07887177958714663,0.9848056081323122,8,-0.5717056870334062,0.035390360114638496,180
422,729,0.17577425525059176,40,8,6.769507829968373,1,0.07133621303113721,0.7410271850334359,9,-0.5718439654756711,0.07011572084363056,181
54,1162,0.05254557900484579,24,112,9.309391056872926,1,0.44742541135318264,0.7366816589033924,9,-0.5727570994600961,0.03521768610706442,182
34,1762,0.14422870336481014,24,158,2.9530058841893876,2,0.17504578691613457,0.9280244680357459,8,-0.572844531203161,0.07164632582364626,183
328,814,0.05064461821721746,25,195,4.923354800011819,3,0.23576900886543747,0.9354926088525279,4,-0.5731200825920248,0.03108219911190762,184
293,1996,0.19057899903839748,9,128,5.9323157010738425,2,0.04803284042289923,0.8188951230834468,9,-0.5734602194949976,0.036888337060970104,185
191,684,0.1832877335055291,26,80,2.8869559553063815,5,0.26130812735831443,0.763714978097122,6,-0.5742563156807555,0.04024966371430045,186
292,188,0.01922471286714677,34,145,5.983674842977588,4,0.2180194691650281,0.916279390657964,8,-0.5743999985072266,0.03648556854963596,187
218,1224,0.16725519135141892,16,15,9.306052146439162,4,0.1377937269681666,0.9402377333442469,7,-0.575745325783419,0.033857287326077366,188
464,1928,0.043498217818821544,38,129,1.6603182364286078,4,0.08977270438603126,0.7220890082972113,8,-0.5758694234078363,0.04569247621282956,189
44,122,0.04464037398200304,31,13,9.491557315913859,5,0.38404269891664694,0.9814631437520094,5,-0.5759684720289195,0.03721291284318738,190
81,127,0.051869864667342065,23,81,4.625447161331479,2,0.1557716052915381,0.7338068030722728,3,-0.576029735548395,0.030357970585932575,191
427,429,0.09578886668602886,20,171,7.021560961818294,3,0.33846233178342433,0.9287648815402403,9,-0.5762158474218869,0.03586900637905566,192
378,651,0.08061007832006048,48,136,4.194579939573136,2,0.2331718921185533,0.8710007325312447,3,-0.5769576545482804,0.03295379788684275,193
51,1903,0.18342332144194443,33,116,6.798547799002458,5,0.4686297697516888,0.8488072343171132,7,-0.5772069449932375,0.06963682968731047,194
477,738,0.06264946930360224,14,173,7.926048132091347,5,0.20723847266478185,0.7872830138208688,4,-0.5774316484258727,0.029324459452038248,195
47,1958,0.119123357863187,38,68,9.612005638239141,4,0.3720197834882982,0.9293468166687733,1,-0.5774939955054409,0.032108178591553675,196
29,662,0.111762815367752,23,185,9.061087877185539,5,0.43860678213837045,0.9883759697008516,1,-0.5775619618581775,0.03694512124204834,197
331,386,0.11208649780084644,47,117,4.768534683178171,5,0.3641720537418435,0.8247596320017121,3,-0.5783081061881196,0.03736070956930694,198
157,1661,0.10772863808093315,12,177,4.685494167685843,2,0.2656520731281376,0.7098347665835205,1,-0.578310562158128,0.13355918425561306,199
