,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
358,147,uniform,kd_tree,15,5.777372148377934,minkowski,-1.3596115557886073,0.09880926480615244,752
1066,148,uniform,kd_tree,118,23.535314108621282,manhattan,-1.3596934032135461,0.09346381872986866,753
921,148,uniform,kd_tree,115,7.356829913203272,manhattan,-1.3596934032135461,0.09346381872986866,753
325,148,uniform,kd_tree,76,10.87154096109613,manhattan,-1.3596934032135461,0.09346381872986866,753
722,176,uniform,ball_tree,36,23.214283958605574,euclidean,-1.359726743230464,0.0591780129999348,756
1142,175,uniform,ball_tree,70,13.231473119956757,minkowski,-1.3597655096709946,0.06122835956621972,757
1473,176,uniform,brute,108,30.86532904047599,manhattan,-1.3598269883696479,0.060111173100762944,758
666,176,uniform,brute,164,4.630750014555791,manhattan,-1.3598269883696479,0.060111173100762944,758
189,176,uniform,brute,42,11.892468891959053,euclidean,-1.3598269883696479,0.060111173100762944,758
312,176,uniform,brute,37,3.6823300693677856,euclidean,-1.3598269883696479,0.060111173100762944,758
373,152,uniform,ball_tree,158,3.3573549146506223,euclidean,-1.3598845136660198,0.09649727833973963,762
1345,176,uniform,ball_tree,22,25.607599568346693,minkowski,-1.3599544206021852,0.05969936404053902,763
1176,177,uniform,ball_tree,173,9.874722924896082,manhattan,-1.3601028938363824,0.05992613068238192,764
134,177,uniform,ball_tree,153,14.09007494819668,euclidean,-1.3601028938363824,0.05992613068238192,764
164,177,uniform,kd_tree,52,14.527313422483132,euclidean,-1.3601474321803424,0.05984330679592722,766
995,177,uniform,kd_tree,37,20.27732830970902,euclidean,-1.3601474321803424,0.05984330679592722,766
744,145,uniform,kd_tree,8,8.404716076057067,euclidean,-1.360210486422853,0.09854732979083364,768
80,151,uniform,kd_tree,144,27.5985144685198,manhattan,-1.360289166396988,0.09383409871101779,769
453,149,uniform,brute,100,25.285899273053253,minkowski,-1.3603105090822936,0.09678740961231083,770
837,149,uniform,brute,31,1.6201410667571339,manhattan,-1.3603105090822936,0.09678740961231083,770
341,149,uniform,brute,158,13.96722351677537,minkowski,-1.3603105090822936,0.09678740961231083,770
736,149,uniform,brute,23,18.575943653605577,manhattan,-1.3603105090822936,0.09678740961231083,770
1138,149,uniform,brute,144,20.88388822629165,manhattan,-1.3603105090822936,0.09678740961231083,770
450,149,uniform,kd_tree,9,6.243203284821315,minkowski,-1.3603107247057187,0.09958289583216448,775
747,152,uniform,kd_tree,143,13.671535665529177,minkowski,-1.3603211741261447,0.0944069134654678,776
380,150,uniform,brute,127,27.84449968181583,minkowski,-1.3604426705133963,0.09655486458597422,777
1239,150,uniform,brute,95,25.7902243285056,manhattan,-1.3604426705133963,0.09655486458597422,777
527,150,uniform,brute,144,2.3120687763990846,manhattan,-1.3604426705133963,0.09655486458597422,777
1429,150,uniform,brute,187,9.223610914576021,euclidean,-1.3604426705133963,0.09655486458597422,777
51,150,uniform,brute,82,11.231990531507755,euclidean,-1.3604426705133963,0.09655486458597422,777
1155,150,uniform,brute,88,17.68572077890035,euclidean,-1.3604426705133963,0.09655486458597422,777
1469,150,uniform,brute,141,27.977467548676074,euclidean,-1.3604426705133963,0.09655486458597422,777
504,177,uniform,brute,149,8.794396262351027,manhattan,-1.3605037437199632,0.05978527416576881,784
219,177,uniform,brute,155,23.57209360116468,euclidean,-1.3605037437199632,0.05978527416576881,784
426,177,uniform,brute,68,10.810994846897161,manhattan,-1.3605037437199632,0.05978527416576881,784
1253,177,uniform,brute,15,25.670173343705425,minkowski,-1.3605037437199632,0.05978527416576881,784
872,177,uniform,brute,157,3.050023145368126,minkowski,-1.3605037437199632,0.05978527416576881,784
1370,177,uniform,brute,122,10.612038584206447,euclidean,-1.3605037437199632,0.05978527416576881,784
162,177,uniform,brute,166,19.242635486256557,manhattan,-1.3605037437199632,0.05978527416576881,784
238,177,uniform,ball_tree,90,11.390379830978837,minkowski,-1.360640652299533,0.059424481281544275,791
568,178,uniform,kd_tree,90,28.11739990781124,manhattan,-1.3607053508352511,0.05932354103430177,792
1347,178,uniform,kd_tree,130,10.625636282495307,euclidean,-1.3607053508352511,0.05932354103430177,792
588,178,uniform,kd_tree,98,17.362956082207162,minkowski,-1.3607053508352511,0.05932354103430177,792
271,177,uniform,ball_tree,42,3.0152619974713026,euclidean,-1.3608184541712698,0.05929342663209736,795
213,179,uniform,kd_tree,40,12.308332882747226,minkowski,-1.360863731611667,0.05955062761426903,796
73,179,uniform,kd_tree,58,3.112483925486317,minkowski,-1.360863731611667,0.05955062761426903,796
1049,151,uniform,ball_tree,185,12.392545687579524,minkowski,-1.3609630961882473,0.09637367849440312,798
411,151,uniform,ball_tree,179,5.450296028862666,manhattan,-1.360984770772372,0.09644395454946936,799
435,151,uniform,ball_tree,154,5.469755679105841,euclidean,-1.360984770772372,0.09644395454946936,799
649,151,uniform,ball_tree,145,19.122150312136576,euclidean,-1.360984770772372,0.09644395454946936,799
648,177,uniform,ball_tree,72,3.1279664840132027,minkowski,-1.3609868059992136,0.059350884937302395,802
347,151,uniform,brute,180,1.7376074937640453,euclidean,-1.3610190852175936,0.09678644405847202,803
389,151,uniform,brute,97,6.2258000973476095,minkowski,-1.3610190852175936,0.09678644405847202,803
229,151,uniform,brute,104,4.066379926755988,minkowski,-1.3610190852175936,0.09678644405847202,803
140,151,uniform,brute,185,29.761072222235384,minkowski,-1.3610190852175936,0.09678644405847202,803
159,151,uniform,brute,123,25.49157205639187,manhattan,-1.3610190852175936,0.09678644405847202,803
208,151,uniform,brute,137,12.376857548914012,manhattan,-1.3610190852175936,0.09678644405847202,803
556,151,uniform,brute,150,24.546909313344027,euclidean,-1.3610190852175936,0.09678644405847202,803
646,151,uniform,brute,199,15.630012058637933,manhattan,-1.3610190852175936,0.09678644405847202,803
287,151,uniform,brute,102,11.829216908200804,manhattan,-1.3610190852175936,0.09678644405847202,803
374,177,uniform,kd_tree,103,18.026225447846745,manhattan,-1.361093869826999,0.05903425881588762,812
1030,177,uniform,kd_tree,96,30.097795760355726,euclidean,-1.361093869826999,0.05903425881588762,812
69,176,uniform,kd_tree,99,28.849556877631763,euclidean,-1.3612038017723815,0.05808409805406471,814
748,176,uniform,kd_tree,112,4.480680440445079,minkowski,-1.3612038017723815,0.05808409805406471,814
691,176,uniform,kd_tree,122,29.677564868659577,euclidean,-1.3612038017723815,0.05808409805406471,814
1311,178,uniform,ball_tree,13,19.960576252673093,manhattan,-1.3612117188042325,0.06054901949602159,817
1391,178,uniform,ball_tree,14,19.57504132729175,manhattan,-1.3612117188042325,0.06054901949602159,817
1068,151,uniform,ball_tree,15,26.948878153456057,minkowski,-1.3613628304204997,0.09681400540075775,819
9,178,uniform,brute,21,1.3979488347959959,euclidean,-1.3614870376036028,0.06000243233729332,820
963,178,uniform,brute,22,24.303714502216813,manhattan,-1.3614870376036028,0.06000243233729332,820
619,178,uniform,brute,168,6.013960344136637,minkowski,-1.3614870376036028,0.06000243233729332,820
445,178,uniform,brute,95,16.754901510011805,manhattan,-1.3614870376036028,0.06000243233729332,820
130,178,uniform,brute,90,14.03355533464814,minkowski,-1.3614870376036028,0.06000243233729332,820
1020,178,uniform,brute,63,17.87665603819142,minkowski,-1.3614870376036028,0.06000243233729332,820
731,178,uniform,brute,159,13.039180726591365,manhattan,-1.3614870376036028,0.06000243233729332,820
337,178,uniform,brute,181,5.822796881449246,manhattan,-1.3614870376036028,0.06000243233729332,820
562,178,uniform,brute,78,18.156168136815594,minkowski,-1.3614870376036028,0.06000243233729332,820
34,178,uniform,brute,92,28.204853246372622,euclidean,-1.3614870376036028,0.06000243233729332,820
464,178,uniform,brute,70,3.082715282382801,euclidean,-1.3614870376036028,0.06000243233729332,820
635,180,uniform,kd_tree,53,9.99757334520954,minkowski,-1.361633593002701,0.059502116305966364,831
1273,179,uniform,kd_tree,127,17.457652451640655,minkowski,-1.3616766360908006,0.057803436529489806,832
13,179,uniform,kd_tree,81,23.660842309529574,manhattan,-1.3616766360908006,0.057803436529489806,832
1471,179,uniform,kd_tree,127,13.071191521674029,minkowski,-1.3616766360908006,0.057803436529489806,832
658,178,uniform,ball_tree,51,18.243386627932455,minkowski,-1.361688848843384,0.060273409620449435,835
1263,152,uniform,brute,94,6.085122755981759,euclidean,-1.3618687954856765,0.09687377694048734,836
1027,152,uniform,brute,72,20.85001778887567,euclidean,-1.3618687954856765,0.09687377694048734,836
1140,152,uniform,brute,174,18.159876348507783,minkowski,-1.3618687954856765,0.09687377694048734,836
1437,152,uniform,brute,4,22.22278825485797,manhattan,-1.3618687954856765,0.09687377694048734,836
440,152,uniform,brute,15,11.548680617189031,euclidean,-1.3618687954856765,0.09687377694048734,836
526,152,uniform,brute,2,18.472679746217395,manhattan,-1.3618687954856765,0.09687377694048734,836
1407,152,uniform,brute,107,8.711880765676263,euclidean,-1.3618687954856765,0.09687377694048734,836
574,152,uniform,brute,106,9.044170602865401,euclidean,-1.3618687954856765,0.09687377694048734,836
1488,180,uniform,kd_tree,4,5.0003340194911114,euclidean,-1.3619496906161288,0.0598220395687929,844
1464,179,uniform,ball_tree,3,17.776543953053743,manhattan,-1.3620561061261633,0.06062838681468338,845
543,178,uniform,kd_tree,149,19.44934721023397,manhattan,-1.362175388599183,0.05897181145729081,846
