,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
48,2.3955467102793433,True,-1.3909011714242872,0.1628375820959949,411
319,2.3952502428981646,True,-1.3909011714291375,0.16284133193909567,412
1312,2.3955475923761536,True,-1.3909011714291641,0.1628375709392501,413
1008,2.395249668008859,True,-1.3909011714323793,0.1628413392107824,414
105,2.395249292229149,True,-1.3909011714343251,0.1628413439640118,415
210,2.3955487337893664,True,-1.3909011714356456,0.16283755650272388,416
1397,2.395248714272588,True,-1.3909011714376045,0.16284135127454658,417
320,2.395549226664706,True,-1.3909011714384198,0.16283755026889005,418
762,2.3952484891398145,True,-1.3909011714388497,0.1628413541221836,419
425,2.3955495288823236,True,-1.390901171440096,0.1628375464464311,420
329,2.3952477309895013,True,-1.39090117144328,0.16284136371197644,421
537,2.3952473481017433,True,-1.3909011714453956,0.16284136855510725,422
1374,2.395247231074403,True,-1.3909011714461252,0.16284137003540872,423
1320,2.39524710323401,True,-1.3909011714468342,0.16284137165241447,424
1125,2.3955508573706092,True,-1.3909011714476578,0.16283752964388262,425
988,2.395246402033239,True,-1.3909011714508774,0.16284138052186864,426
666,2.3952459577283847,True,-1.3909011714532535,0.1628413861417958,427
552,2.3955519068387745,True,-1.3909011714536692,0.16283751637027033,428
914,2.395552047180852,True,-1.3909011714543975,0.16283751459524273,429
962,2.3952453491096812,True,-1.3909011714567558,0.16284139384021115,430
225,2.395243989643379,True,-1.3909011714645927,0.16284141103595146,431
477,2.3955538542844015,True,-1.390901171464717,0.16283749173914014,432
941,2.395554178002516,True,-1.3909011714667316,0.16283748764479392,433
326,2.3955543540525115,True,-1.390901171467665,0.16283748541815687,434
889,2.3952431721909995,True,-1.3909011714693755,0.1628414213758509,435
187,2.3955552008115997,True,-1.3909011714727195,0.1628374747083695,436
1330,2.3955553635509377,True,-1.3909011714735486,0.1628374726500909,437
637,2.395242470503635,True,-1.390901171473558,0.16284143025144007,438
693,2.395242409732415,True,-1.3909011714739565,0.16284143102014978,439
533,2.3955554317056027,True,-1.3909011714740893,0.16283747178810007,440
155,2.3952420552715115,True,-1.3909011714759143,0.16284143550366387,441
1276,2.3952420450158627,True,-1.3909011714761097,0.1628414356333995,442
189,2.3952418522909005,True,-1.3909011714772508,0.16284143807113097,443
685,2.395556762893014,True,-1.3909011714818011,0.16283745495134538,444
255,2.395556801262458,True,-1.390901171482066,0.16283745446604886,445
585,2.395240145618778,True,-1.3909011714872372,0.16284145965877306,446
151,2.395239561890667,True,-1.390901171490623,0.162841467042263,447
451,2.3955584042497358,True,-1.3909011714917328,0.1628374341915863,448
1066,2.395238777145768,True,-1.3909011714953934,0.16284147696844808,449
865,2.3955596403313084,True,-1.3909011714989847,0.1628374185578203,450
1282,2.395559648683487,True,-1.3909011714990158,0.1628374184521619,451
887,2.3952381827810467,True,-1.3909011714990684,0.1628414844865726,452
158,2.3952376375439925,True,-1.390901171502228,0.16284149138325474,453
1490,2.3952375441308744,True,-1.3909011715028323,0.16284149256485664,454
1369,2.395237543324924,True,-1.390901171502949,0.16284149257501987,455
215,2.3952372490874967,True,-1.3909011715046782,0.16284149629676195,456
663,2.395237226791736,True,-1.3909011715048476,0.16284149657883845,457
553,2.3955609379715352,True,-1.3909011715069872,0.16283740214541542,458
93,2.3955612771975696,True,-1.3909011715089128,0.16283739785493276,459
1390,2.3952360504633465,True,-1.3909011715118873,0.1628415114581303,460
1071,2.39523360775105,True,-1.3909011715269428,0.16284154235592035,461
858,2.395564841133263,True,-1.390901171530945,0.16283735277869169,462
1046,2.3952329594747535,True,-1.3909011715309865,0.16284155055593214,463
797,2.3955651331835894,True,-1.390901171532645,0.16283734908490496,464
744,2.395232212695147,True,-1.390901171535706,0.16284156000193376,465
1143,2.395565731963996,True,-1.3909011715363966,0.16283734151157697,466
1089,2.3952316717013833,True,-1.3909011715391408,0.16284156684491688,467
968,2.395566404640297,True,-1.3909011715406145,0.16283733300364966,468
880,2.395231074796588,True,-1.3909011715428607,0.1628415743951393,469
1470,2.3955670162609866,True,-1.3909011715443977,0.1628373252679778,470
1094,2.395230669811718,True,-1.390901171545204,0.16284157951777772,471
1292,2.3955675408482615,True,-1.3909011715478592,0.16283731863303963,472
1032,2.3952300088372875,True,-1.3909011715495583,0.16284158787842914,473
1231,2.3952299546058913,True,-1.3909011715498854,0.16284158856432687,474
1017,2.3955679452305527,True,-1.390901171550419,0.16283731351850203,475
221,2.3955683086033357,True,-1.3909011715528248,0.16283730892257667,476
776,2.3952292513952327,True,-1.3909011715544017,0.1628415974592792,477
108,2.395228798165492,True,-1.3909011715572286,0.16284160319218807,478
542,2.3952286428055034,True,-1.390901171558284,0.16284160515728788,479
1332,2.395228454741331,True,-1.3909011715593516,0.16284160753616592,480
124,2.395227935162542,True,-1.390901171562731,0.16284161410826903,481
765,2.395569889684871,True,-1.3909011715628479,0.16283728892530686,482
258,2.395570061170089,True,-1.3909011715638564,0.16283728675638126,483
1492,2.395227269627263,True,-1.3909011715670991,0.16284162252665502,484
1453,2.3955706097466387,True,-1.3909011715674877,0.16283727981806626,485
659,2.395570778304669,True,-1.3909011715684447,0.16283727768616374,486
173,2.395226495775198,True,-1.3909011715719626,0.1628416323150781,487
686,2.3955716126894697,True,-1.390901171573947,0.16283726713299465,488
830,2.39522460482294,True,-1.3909011715843564,0.16284165623367827,489
1111,2.3952244405718366,True,-1.3909011715852522,0.1628416583113016,490
413,2.3955734378881233,True,-1.3909011715857014,0.16283724404820524,491
213,2.3952242693094608,True,-1.3909011715863921,0.16284166047759524,492
1112,2.3952238176148226,True,-1.3909011715893738,0.16284166619109153,493
468,2.3952235958385195,True,-1.390901171590948,0.16284166899633662,494
724,2.39557447311318,True,-1.3909011715924213,0.16283723095481312,495
359,2.395575474177876,True,-1.3909011715990742,0.16283721829348072,496
131,2.3952221078104707,True,-1.3909011716005883,0.16284168781837485,497
879,2.395221972161933,True,-1.3909011716016626,0.1628416895342236,498
802,2.395576288360167,True,-1.3909011716044821,0.16283720799583193,499
939,2.395576516475514,True,-1.3909011716059978,0.16283720511065408,500
1010,2.3952212094418197,True,-1.3909011716066728,0.16284169918183655,501
232,2.3955769038846264,True,-1.390901171608676,0.16283720021076264,502
1215,2.3952207696127887,True,-1.3909011716096173,0.16284170474522822,503
1096,2.39522048620907,True,-1.3909011716115895,0.16284170833000855,504
1133,2.3952201832019497,True,-1.3909011716134656,0.1628417121626876,505
284,2.395578280140996,True,-1.3909011716177673,0.16283718280410728,506
1323,2.395219213987358,True,-1.3909011716199817,0.1628417244223239,507
1351,2.3955786754085726,True,-1.3909011716205906,0.16283717780484652,508
1078,2.3952182538878652,True,-1.3909011716265143,0.1628417365666082,509
1115,2.395580086207838,True,-1.3909011716299715,0.1628371599613481,510
838,2.395580588350278,True,-1.3909011716333999,0.16283715361029394,511
697,2.3955812382214225,True,-1.3909011716378843,0.16283714539089061,512
1259,2.3955819714019144,True,-1.39090117164298,0.1628371361177274,513
297,2.395215821027497,True,-1.3909011716431574,0.1628417673398698,514
1458,2.395215675152398,True,-1.3909011716440571,0.16284176918507456,515
1191,2.3955821704601763,True,-1.3909011716442854,0.1628371336000699,516
973,2.3952149403785907,True,-1.3909011716491202,0.16284177847927128,517
903,2.3955830415609696,True,-1.390901171650364,0.16283712258250874,518
463,2.3955833687650974,True,-1.3909011716524853,0.16283711844410864,519
786,2.395583391794766,True,-1.3909011716528128,0.16283711815287083,520
496,2.395583656111851,True,-1.3909011716544648,0.16283711480978785,521
484,2.395584314311923,True,-1.3909011716590194,0.16283710648503746,522
1232,2.395213104704025,True,-1.3909011716617616,0.16284180169873932,523
561,2.3952129641615088,True,-1.3909011716627844,0.16284180347647334,524
1408,2.3955853543643966,True,-1.3909011716662838,0.16283709333065577,525
13,2.395212339110678,True,-1.3909011716671031,0.16284181138275314,526
357,2.3955857755812735,True,-1.390901171669261,0.16283708800315908,527
791,2.3955862298320167,True,-1.3909011716724482,0.16283708225785,528
642,2.3952114480069966,True,-1.3909011716734079,0.16284182265430175,529
652,2.395586841118021,True,-1.3909011716767075,0.1628370745264685,530
1361,2.3952106621890055,True,-1.39090117167892,0.16284183259415877,531
852,2.3952099055930955,True,-1.3909011716843058,0.16284184216439834,532
621,2.395209349323337,True,-1.3909011716883293,0.1628418492006596,533
565,2.3955899176868547,True,-1.3909011716985635,0.16283703561464466,534
900,2.3952078862551462,True,-1.3909011716986415,0.1628418677070701,535
993,2.395590230666869,True,-1.3909011717007826,0.16283703165614624,536
910,2.3955902949425147,True,-1.3909011717012683,0.16283703084319937,537
289,2.395590833260569,True,-1.3909011717051585,0.16283702403466016,538
169,2.395590892943188,True,-1.3909011717057242,0.1628370232798341,539
816,2.395591275435745,True,-1.390901171708339,0.16283701844211718,540
944,2.3952064212717605,True,-1.3909011717093347,0.16284188623770426,541
606,2.3952063337184057,True,-1.390901171709908,0.16284188734516616,542
1410,2.395205841210037,True,-1.3909011717134532,0.1628418935749181,543
1359,2.3955923503285934,True,-1.3909011717160853,0.16283700484713007,544
1139,2.3955924077846595,True,-1.3909011717166258,0.162837004120392,545
28,2.395592414568862,True,-1.3909011717166746,0.16283700403460785,546
854,2.395205139640482,True,-1.3909011717183908,0.16284190244910093,547
895,2.395204984295416,True,-1.3909011717196083,0.16284190441410276,548
1114,2.3955929399348417,True,-1.3909011717205486,0.16283699738986573,549
1379,2.395592950851435,True,-1.3909011717205737,0.16283699725185793,550
646,2.395593592453554,True,-1.3909011717252973,0.1628369891370007,551
520,2.3955941307153523,True,-1.390901171729207,0.16283698232915203,552
976,2.3955950779307003,True,-1.390901171736165,0.1628369703490153,553
849,2.39559538501732,True,-1.3909011717384137,0.16283696646502702,554
711,2.3955956387406077,True,-1.3909011717401438,0.16283696325597863,555
1438,2.395201853452123,True,-1.3909011717425361,0.1628419440162957,556
728,2.3952016273200476,True,-1.3909011717443398,0.16284194687663175,557
1031,2.395596269878482,True,-1.3909011717449702,0.16283695527349962,558
979,2.3955968428489167,True,-1.3909011717491446,0.1628369480267571,559
1256,2.3952005247267003,True,-1.3909011717523652,0.16284196082341235,560
949,2.3955974131021702,True,-1.3909011717532687,0.16283694081430639,561
1295,2.395200150244245,True,-1.3909011717552997,0.16284196556025846,562
54,2.395597899978811,True,-1.3909011717569226,0.16283693465638535,563
26,2.3951996737821584,True,-1.3909011717589097,0.16284197158705405,564
1336,2.3951995424509294,True,-1.3909011717598485,0.16284197324830313,565
3,2.395598658484197,True,-1.3909011717625552,0.1628369250630045,566
71,2.395198715681534,True,-1.3909011717658895,0.1628419837061338,567
1268,2.395600020548119,True,-1.3909011717729867,0.16283690783598212,568
950,2.3956005168604335,True,-1.3909011717766049,0.16283690155870617,569
8,2.3956011150117433,True,-1.3909011717812112,0.16283689399340437,570
57,2.395195982862419,True,-1.3909011717865067,0.1628420182738194,571
368,2.3951957911347894,True,-1.3909011717879842,0.1628420206990157,572
234,2.395195242987798,True,-1.3909011717923385,0.16284202763254263,573
961,2.3956031521094663,True,-1.3909011717966768,0.1628368682286692,574
1494,2.3956034485933815,True,-1.390901171798901,0.1628368644788749,575
598,2.3951922890188087,True,-1.3909011718148117,0.16284206499755688,576
662,2.395605774819357,True,-1.3909011718167568,0.1628368350573597,577
541,2.395606174634451,True,-1.3909011718198998,0.1628368300005856,578
204,2.3956064290596597,True,-1.3909011718218431,0.16283682678271558,579
803,2.395606715046383,True,-1.39090117182411,0.16283682316558284,580
855,2.395190687720664,True,-1.3909011718272974,0.16284208525249375,581
30,2.3956075448519014,True,-1.3909011718306103,0.16283681267042507,582
1092,2.395607736794879,True,-1.3909011718321072,0.1628368102428506,583
146,2.39560956433398,True,-1.390901171846593,0.16283678712861327,584
493,2.3951881211597237,True,-1.3909011718474837,0.162842117717174,585
695,2.395610620042442,True,-1.390901171855008,0.1628367737762741,586
689,2.3951870437485576,True,-1.390901171855976,0.16284213134547978,587
668,2.3951865670240515,True,-1.3909011718599127,0.16284213737560968,588
117,2.395186570058886,True,-1.390901171859921,0.16284213733728084,589
167,2.3951865185103998,True,-1.390901171860228,0.16284213798930106,590
1097,2.395186438262144,True,-1.3909011718610127,0.16284213900441702,591
793,2.3956114542354348,True,-1.3909011718615845,0.16283676322563514,592
327,2.3956117207462344,True,-1.390901171863549,0.16283675985488907,593
20,2.3956118528947226,True,-1.3909011718646507,0.16283675818352059,594
1239,2.395185525515703,True,-1.3909011718680948,0.16284215054976262,595
1000,2.3951851329288387,True,-1.3909011718713766,0.1628421555156874,596
49,2.3951848544555254,True,-1.3909011718734827,0.16284215903813834,597
620,2.3951845210193565,True,-1.3909011718762976,0.16284216325574902,598
1086,2.3956134113892107,True,-1.3909011718771058,0.16283673847209648,599
510,2.395613415195936,True,-1.3909011718771649,0.16283673842394752,600
15,2.3951834045098535,True,-1.3909011718852915,0.16284217737864742,601
260,2.395615007226699,True,-1.3909011718901811,0.16283671828839974,602
1326,2.395182117915689,True,-1.390901171895704,0.1628421936529564,603
345,2.3956158500980522,True,-1.390901171896809,0.16283670762802432,604
1045,2.3956158631881825,True,-1.3909011718970437,0.16283670746245527,605
867,2.395181928130495,True,-1.3909011718972923,0.16284219605355466,606
592,2.395181880084399,True,-1.3909011718976063,0.1628421966612525,607
14,2.395181824967207,True,-1.3909011718979216,0.1628421973584664,608
784,2.3951815977168014,True,-1.3909011718999393,0.16284220023301468,609
902,2.3951814354350898,True,-1.3909011719012512,0.1628422022857112,610
721,2.3951812330661655,True,-1.390901171902808,0.16284220484548462,611
1249,2.395616650314521,True,-1.3909011719035103,0.1628366975071382,612
1371,2.3951809769527097,True,-1.3909011719048943,0.1628422080851242,613
1170,2.395616926918376,True,-1.3909011719056887,0.16283669400872935,614
1398,2.395617144986604,True,-1.3909011719073934,0.16283669125063388,615
1016,2.3951805753451274,True,-1.3909011719082731,0.16284221316510547,616
1451,2.395617847240201,True,-1.3909011719132858,0.16283668236877205,617
1368,2.39517968310887,True,-1.3909011719155167,0.16284222445114105,618
544,2.395618128240458,True,-1.390901171915519,0.16283667881476344,619
1280,2.395618155734318,True,-1.3909011719156452,0.162836678467006,620
432,2.395618218063316,True,-1.3909011719163444,0.16283667767869292,621
624,2.3956182547715303,True,-1.3909011719164956,0.1628366772144429,622
1154,2.3956186113782154,True,-1.3909011719195408,0.16283667270419264,623
885,2.395178544662054,True,-1.3909011719248352,0.16284223885148047,624
1496,2.3956194903460095,True,-1.3909011719266986,0.16283666158722696,625
842,2.39517803596687,True,-1.3909011719290727,0.16284224528606292,626
756,2.3956200727559285,True,-1.3909011719315363,0.16283665422108978,627
491,2.3956201325978017,True,-1.390901171931985,0.16283665346428816,628
559,2.3956203095513535,True,-1.3909011719336193,0.16283665122616153,629
387,2.39517743954378,True,-1.3909011719339646,0.16284225283025808,630
1445,2.3951771497894474,True,-1.390901171936531,0.16284225649534975,631
239,2.395177110679407,True,-1.3909011719367772,0.16284225699016963,632
602,2.395177010484277,True,-1.390901171937695,0.16284225825747237,633
1193,2.3956209155177675,True,-1.3909011719385145,0.16283664356211902,634
1095,2.3951765280320054,True,-1.3909011719417752,0.16284226436011687,635
833,2.395176386986506,True,-1.3909011719428193,0.16284226614418454,636
573,2.395622086700228,True,-1.3909011719482693,0.16283662874938779,637
952,2.3951753712786235,True,-1.3909011719512627,0.16284227899208084,638
298,2.3956228904758192,True,-1.3909011719550084,0.162836618583465,639
1362,2.3956229665835633,True,-1.3909011719556537,0.16283661762088297,640
81,2.3956232981268277,True,-1.3909011719584972,0.16283661342763053,641
175,2.395174366429005,True,-1.3909011719596889,0.16284229170255987,642
1105,2.3951738952492194,True,-1.3909011719636446,0.16284229766255678,643
912,2.3956241489078494,True,-1.3909011719656093,0.16283660266722216,644
749,2.395624237995914,True,-1.3909011719663484,0.16283660154047946,645
670,2.395173373595295,True,-1.390901171968021,0.16284230426103394,646
317,2.3951732943200708,True,-1.390901171968871,0.16284230526382915,647
342,2.39517320186991,True,-1.3909011719696616,0.16284230643322054,648
597,2.3951723198712016,True,-1.390901171977006,0.16284231758976908,649
349,2.395625859915714,True,-1.3909011719802435,0.1628365810269446,650
1043,2.395625891376437,True,-1.390901171980468,0.16283658062905018,651
934,2.3951716792858484,True,-1.390901171982437,0.1628423256925984,652
1245,2.3956262203216316,True,-1.3909011719833129,0.16283657646861815,653
682,2.39517088758739,True,-1.390901171989188,0.16284233570694004,654
31,2.3951705241236874,True,-1.3909011719922408,0.16284234030442016,655
1059,2.3956275054632186,True,-1.390901171994258,0.16283656021464776,656
483,2.395627558080084,True,-1.3909011719947526,0.16283655954913503,657
752,2.3956277080530715,True,-1.3909011719959612,0.16283655765234056,658
612,2.395627900389491,True,-1.3909011719976232,0.16283655521973267,659
1392,2.3951697579050877,True,-1.390901171998881,0.16284234999652003,660
254,2.3951694927466862,True,-1.3909011720012483,0.16284235335052977,661
600,2.3951689350630723,True,-1.3909011720060491,0.1628423604047691,662
382,2.39562894284678,True,-1.3909011720065039,0.16283654203506231,663
480,2.3956293986381354,True,-1.390901172010567,0.1628365362703572,664
1401,2.3951676192162883,True,-1.3909011720174551,0.1628423770491288,665
1296,2.395167482582259,True,-1.3909011720185434,0.16284237877743485,666
1400,2.395167041907901,True,-1.3909011720222832,0.16284238435159576,667
1087,2.395167033946092,True,-1.3909011720224114,0.16284238445230806,668
229,2.395631138625997,True,-1.3909011720256175,0.1628365142636009,669
958,2.395166283368756,True,-1.3909011720290843,0.16284239394650477,670
1363,2.3956315602200924,True,-1.3909011720293236,0.1628365089314201,671
1172,2.3956318135270167,True,-1.390901172031524,0.16283650572765,672
414,2.3956318372121697,True,-1.3909011720316122,0.1628365054281584,673
839,2.3956322642879195,True,-1.3909011720354836,0.16283650002662656,674
161,2.3956323058305937,True,-1.390901172035847,0.16283649950117435,675
1182,2.395632621893134,True,-1.390901172038499,0.16283649550373547,676
193,2.3956331014572734,True,-1.3909011720428026,0.16283648943839257,677
114,2.3956334037565106,True,-1.3909011720453273,0.1628364856150463,678
584,2.3956334008543165,True,-1.3909011720454179,0.1628364856517437,679
928,2.395633478219826,True,-1.390901172046156,0.16283648467322795,680
162,2.3956335297107607,True,-1.3909011720465452,0.162836484022003,681
730,2.395164265797931,True,-1.3909011720465836,0.1628424194670988,682
1174,2.3956340057030996,True,-1.390901172050731,0.1628364780017904,683
729,2.3951636559428655,True,-1.3909011720519193,0.1628424271813168,684
1212,2.3951636238211917,True,-1.390901172052255,0.16284242758760803,685
1380,2.395163523872585,True,-1.390901172053257,0.1628424288518949,686
353,2.3951629344270815,True,-1.390901172058333,0.16284243630789036,687
346,2.3956350936508675,True,-1.3909011720602789,0.1628364642418225,688
505,2.395162616939345,True,-1.3909011720612776,0.16284244032385434,689
202,2.3951616287140944,True,-1.390901172069872,0.16284245282408322,690
101,2.3956364104112637,True,-1.390901172071913,0.16283644758795437,691
1298,2.3956364302495436,True,-1.3909011720720776,0.1628364473370082,692
111,2.395161221287254,True,-1.3909011720735214,0.16284245797766597,693
209,2.3951608080514175,True,-1.3909011720772948,0.16284246320478393,694
1164,2.3951607598960485,True,-1.3909011720777884,0.16284246381395856,695
667,2.3951606813732598,True,-1.3909011720785318,0.16284246480723066,696
303,2.395637429901498,True,-1.3909011720810678,0.16283643469377887,697
87,2.395637557471355,True,-1.3909011720822535,0.16283643308032134,698
1321,2.395159544680113,True,-1.390901172088665,0.1628424791854611,699
1225,2.395638525947664,True,-1.390901172090921,0.16283642083138597,700
1428,2.3956391199378153,True,-1.39090117209616,0.16283641331884063,701
1156,2.395158605105293,True,-1.3909011720971718,0.16284249107030718,702
591,2.395640874744803,True,-1.3909011721120978,0.16283639112467263,703
779,2.3956411476328854,True,-1.3909011721146887,0.16283638767326486,704
318,2.395156437042671,True,-1.3909011721165512,0.1628425184946087,705
875,2.3951561525973664,True,-1.3909011721193476,0.16284252209256336,706
4,2.3951560186404426,True,-1.3909011721204205,0.16284252378701738,707
5,2.3951559945203362,True,-1.3909011721207771,0.16284252409215305,708
200,2.395642031646154,True,-1.3909011721224944,0.16283637649261795,709
355,2.3956424192782064,True,-1.39090117212601,0.1628363715900269,710
866,2.3951552402459306,True,-1.390901172127465,0.16284253363307138,711
361,2.395643288218442,True,-1.3909011721339888,0.16283636059995601,712
698,2.395154362715274,True,-1.3909011721356488,0.1628425447331557,713
1315,2.3956435776951968,True,-1.3909011721367075,0.16283635693875526,714
1109,2.39515389590634,True,-1.3909011721399687,0.1628425506379399,715
872,2.395643999543239,True,-1.3909011721404896,0.1628363516034345,716
790,2.395153351403116,True,-1.3909011721449305,0.1628425575255162,717
665,2.395152859139184,True,-1.390901172149491,0.1628425637522595,718
174,2.3956451727904096,True,-1.3909011721513125,0.1628363367646372,719
801,2.3951525390429143,True,-1.3909011721523785,0.16284256780123402,720
238,2.3956454722959073,True,-1.390901172154146,0.16283633297660774,721
589,2.395151902693512,True,-1.3909011721582103,0.16284257585056314,722
658,2.395645917241332,True,-1.3909011721584172,0.1628363273491238,723
760,2.395151674879733,True,-1.390901172160302,0.1628425787322457,724
1221,2.395151057891781,True,-1.3909011721660967,0.16284258653664802,725
519,2.3951504168911035,True,-1.3909011721721165,0.16284259464477924,726
775,2.3951499174273487,True,-1.390901172176735,0.1628426009625832,727
844,2.395148662727753,True,-1.390901172188505,0.16284261683356474,728
461,2.395649210302116,True,-1.3909011721890052,0.16283628569981276,729
1423,2.395148343200962,True,-1.3909011721914786,0.16284262087535759,730
218,2.395649632899047,True,-1.3909011721929727,0.16283628035498604,731
1091,2.3956496466489923,True,-1.390901172193205,0.1628362801810578,732
277,2.395649963930778,True,-1.3909011721960662,0.1628362761681843,733
1335,2.395650325686347,True,-1.390901172199541,0.1628362715928497,734
576,2.395147073480929,True,-1.3909011722033056,0.1628426369363702,735
1461,2.3956512329770416,True,-1.3909011722080131,0.16283626011782673,736
942,2.3956514203883517,True,-1.3909011722098117,0.16283625774748797,737
1234,2.395651666825376,True,-1.3909011722121716,0.1628362546307261,738
212,2.3956519612595026,True,-1.3909011722148148,0.16283625090684944,739
886,2.395652746107852,True,-1.3909011722224394,0.16283624098037833,740
152,2.3951448948720913,True,-1.3909011722241789,0.16284266449409182,741
1218,2.395654511214281,True,-1.3909011722392823,0.16283621865599635,742
430,2.395142991682053,True,-1.3909011722421636,0.1628426885680468,743
1124,2.395655241980639,True,-1.3909011722463558,0.16283620941364288,744
1278,2.3951424955429017,True,-1.3909011722470481,0.16284269484383296,745
1384,2.395656736664541,True,-1.3909011722607363,0.16283619050947704,746
66,2.395140924224975,True,-1.3909011722622446,0.16284271471982517,747
832,2.3951408570203796,True,-1.3909011722626852,0.1628427155699514,748
220,2.3956576128923004,True,-1.3909011722691962,0.16283617942730416,749
919,2.3951401131757666,True,-1.3909011722700442,0.16284272497901633,750
262,2.3951400840152366,True,-1.3909011722703022,0.16284272534785627,751
1463,2.395657845304603,True,-1.3909011722714077,0.1628361764878798,752
726,2.395139772376626,True,-1.390901172273238,0.1628427292898867,753
1434,2.3951396512547563,True,-1.3909011722744955,0.16284273082196582,754
21,2.3951394938606523,True,-1.390901172276055,0.16284273281287384,755
1147,2.3956584518346586,True,-1.3909011722772304,0.16283616881679655,756
930,2.395139356074073,True,-1.390901172277268,0.1628427345558181,757
754,2.3951392720726634,True,-1.3909011722782552,0.16284273561835144,758
352,2.395658693631619,True,-1.3909011722795885,0.16283616575858742,759
1328,2.395658707775501,True,-1.3909011722796847,0.16283616557973482,760
1005,2.3956587833667107,True,-1.3909011722805193,0.16283616462367445,761
1459,2.3956588854702328,True,-1.3909011722814095,0.16283616333238127,762
877,2.39565892394191,True,-1.390901172281833,0.16283616284571695,763
590,2.3951388271726493,True,-1.390901172282486,0.16284274124601336,764
185,2.395659984046034,True,-1.3909011722921731,0.16283614943799088,765
322,2.3956601973767175,True,-1.3909011722943474,0.16283614673991148,766
179,2.395137520944146,True,-1.3909011722952411,0.1628427577687981,767
946,2.3951368856300688,True,-1.3909011723015414,0.16284276580507173,768
997,2.395136818630919,True,-1.3909011723020088,0.16284276665259642,769
562,2.3951363714755867,True,-1.3909011723064477,0.16284277230875885,770
45,2.395662522284354,True,-1.3909011723170823,0.16283611733550546,771
703,2.395134414676939,True,-1.390901172325898,0.16284279706087945,772
207,2.395663501769108,True,-1.390901172326845,0.16283610494742934,773
841,2.3956635373720165,True,-1.3909011723272953,0.16283610449714706,774
970,2.3956636711653627,True,-1.390901172328538,0.16283610280493993,775
556,2.3951340152284506,True,-1.3909011723297176,0.16284280211362884,776
1404,2.3956638045276217,True,-1.390901172329978,0.1628361011182008,777
951,2.3956650366745462,True,-1.390901172342109,0.16283608553461823,778
1291,2.395132715754043,True,-1.39090117234276,0.16284281855106222,779
732,2.3956651972206964,True,-1.3909011723438098,0.16283608350406928,780
1365,2.3951315676851275,True,-1.3909011723541802,0.16284283307329087,781
1246,2.3951312448776823,True,-1.3909011723575042,0.1628428371565913,782
1433,2.3956668642575463,True,-1.3909011723605442,0.16283606242017443,783
1387,2.3951308736607184,True,-1.3909011723611795,0.16284284185220285,784
596,2.395667557738521,True,-1.3909011723673772,0.16283605364933754,785
1475,2.395667593385564,True,-1.3909011723678188,0.16283605319846936,786
1199,2.3951300862401306,True,-1.3909011723691098,0.1628428518125208,787
894,2.395668085136571,True,-1.39090117237281,0.16283604697907741,788
1495,2.395668212798555,True,-1.3909011723741045,0.1628360453644742,789
1119,2.395129514921283,True,-1.3909011723748412,0.1628428590393093,790
683,2.3956686432199246,True,-1.3909011723783855,0.1628360399206945,791
539,2.3951291594151516,True,-1.3909011723784492,0.16284286353623792,792
587,2.3951288797219106,True,-1.3909011723813776,0.16284286707415505,793
1161,2.3951288698674733,True,-1.3909011723815443,0.16284286719879953,794
588,2.3951280458389577,True,-1.3909011723898228,0.1628428776221449,795
655,2.3951275803027956,True,-1.3909011723943958,0.16284288351086146,796
772,2.395127488662332,True,-1.390901172395479,0.1628428846700466,797
294,2.395127060512652,True,-1.390901172399867,0.16284289008583835,798
547,2.395671573195593,True,-1.390901172408069,0.16283600286373967,799
543,2.3956717006844057,True,-1.3909011724093099,0.1628360012513136,800
881,2.3956718927435987,True,-1.3909011724113032,0.16283599882227073,801
156,2.395672135547406,True,-1.3909011724139488,0.16283599575142793,802
418,2.395672518456077,True,-1.3909011724177527,0.1628359909085254,803
1442,2.3956726021182253,True,-1.390901172418618,0.16283598985038408,804
1253,2.3951251857922027,True,-1.3909011724190323,0.16284291379978327,805
812,2.3951246626812033,True,-1.390901172424349,0.16284292041680246,806
1439,2.395673432433325,True,-1.3909011724271452,0.1628359793489622,807
718,2.3951242972234854,True,-1.3909011724281266,0.16284292503953582,808
1417,2.39512210991401,True,-1.3909011724506346,0.16284295270753216,809
40,2.395122038234845,True,-1.3909011724513731,0.16284295361419954,810
1457,2.3956765133857774,True,-1.3909011724591838,0.1628359403826079,811
604,2.3951206358711006,True,-1.3909011724660918,0.16284297135313794,812
1033,2.3951205668857773,True,-1.390901172466749,0.16284297222581587,813
170,2.395677564361842,True,-1.3909011724699665,0.1628359270904178,814
1481,2.3951202090553707,True,-1.390901172470368,0.16284297675213946,815
132,2.3951198653673336,True,-1.3909011724740845,0.16284298109953116,816
1142,2.395678016152559,True,-1.390901172474813,0.16283592137634764,817
644,2.395119762131819,True,-1.3909011724751905,0.16284298240537115,818
90,2.3951195942459385,True,-1.3909011724770282,0.16284298452902407,819
459,2.395118817916268,True,-1.3909011724850688,0.162842994349086,820
647,2.3956791023191446,True,-1.390901172486234,0.16283590763906824,821
1077,2.395679647282693,True,-1.3909011724918112,0.1628359007466545,822
380,2.395118164827622,True,-1.3909011724919016,0.16284300261018242,823
938,2.39511775108289,True,-1.3909011724963236,0.1628430078438489,824
1153,2.3956801407717605,True,-1.3909011724971647,0.16283589450523214,825
