,param_alpha_1,param_alpha_2,param_lambda_1,param_lambda_2,param_tol,mean_test_score,std_test_score,rank_test_score
4398,13.259918927978015,7.645941299219247,16.569771060840136,3.4803904342153897,0.00012769250347665395,-0.7422153369904737,0.0552429395705056,891
2671,14.492627737987872,0.7110385509811018,39.895246072552524,8.726367876911977,0.00015867187377002285,-0.7422153900167471,0.05522494472914325,892
2046,10.251819505345926,6.612017199400037,34.4204604634978,4.737602537387203,0.0004097893220510015,-0.742215409145391,0.055356494796171656,893
2810,13.068639483487242,7.688179618303699,26.905950577294846,5.886918203634045,0.00012174937717732215,-0.7422154130227182,0.05523224529935368,894
3928,4.885806890743291,17.85023075557059,21.230368087432996,4.834691643233511,0.0003547397968642987,-0.7422154756818694,0.055236509902454545,895
2965,2.637040792867939,10.153677492701688,27.697615100725198,6.3018566905457245,0.0004118774737845954,-0.7422154913328878,0.05523092360735001,896
2550,0.5656995658195946,2.7413598508089616,6.928146230396483,0.5441022775017795,0.00033832847831142263,-0.7422155206150651,0.0553338536967254,897
1822,18.865968944913053,10.55544518137754,21.60116869042751,4.61033668097812,0.0001729450716968214,-0.7422155544302252,0.0552369603800347,898
4641,14.617217460891398,4.430016620183747,36.128945998837445,4.911833004296031,0.0003494416834446512,-0.7422156370581617,0.055357078039370504,899
4953,17.41191367452569,3.6519759905708034,27.456494749646605,3.525622422424852,0.0005002635841486465,-0.7422156550170105,0.05535439636604886,900
3620,1.5288811790056493,11.603899064959538,5.511421827003875,0.41724892853503276,0.0001998132332063557,-0.7422156912132689,0.0553262289292437,901
2858,15.360650085081646,0.25285302800036985,8.689863899235215,0.6513733867089594,0.0004001134583089474,-0.7422156961840745,0.055340528654133726,902
2787,3.6692860793769695,13.58138297953937,30.535251391342506,4.293428833707745,0.00044081630312277375,-0.7422157493878534,0.05535592170481041,903
1377,18.634629495076492,4.137438508445756,14.328762649722911,1.4939948845377231,0.00026499253965674857,-0.742215784202174,0.05534801478891885,904
635,3.7129350980248605,13.284388699779365,35.26762547374032,8.141257855911617,0.0003525671549372421,-0.7422158118061303,0.05522589561551473,905
1838,18.07963493178571,0.3128669061486827,37.35435283142957,8.097886286881046,0.00042860957147934935,-0.7422158767341898,0.05522529011372621,906
1115,2.566999532293896,13.003744328913067,39.29930422404991,9.118186695394469,0.00022956533040242527,-0.7422159393017427,0.05522402768215147,907
1731,8.9782354518558,10.743387432080576,8.141421899272194,1.5575172286552978,0.00045021095143680243,-0.742215962647449,0.05526253631670384,908
2567,13.132439989462581,18.377042025178195,16.023815964210893,1.9234325647502142,0.00014536137909799168,-0.742216017445099,0.05534974170871739,909
2576,15.102862002322828,16.075040486081633,22.119024440697594,4.885612605848416,6.696909156399266e-05,-0.7422160243271803,0.05523521631314432,910
4590,7.729595999749169,10.715982311312903,25.95767843809331,3.478097495859168,0.00015698931537903415,-0.7422160473351653,0.055354575903238695,911
2117,6.434741597165556,1.5004427778583633,35.82605021607674,8.026759125262867,7.976339027983464e-05,-0.7422160994594541,0.055225128164890155,912
2318,9.456090282254493,17.99519330736515,13.446387599403954,2.943218442312359,0.00044639816253972146,-0.7422161170973838,0.055245451345273096,913
3001,4.386564680618383,5.1572860728968974,22.616136678020172,5.039658798253935,0.00011158001918210447,-0.7422161589217294,0.05523375704187124,914
4789,15.18426930421436,11.047397432182539,31.343707296693218,6.974971102885748,0.0004637531746326983,-0.7422161941947213,0.05522784585089477,915
57,0.7188464759348417,9.311961362649201,21.705786388303064,2.865413521282844,0.0003054166302845054,-0.7422162187806813,0.05535323463942069,916
2069,8.692154077345068,9.761846205299516,37.09691445931049,5.209914886493571,0.0002537992190247805,-0.7422162280467501,0.05535808477369177,917
1079,7.440872356244148,1.848991340741332,18.31601280508286,3.9447949083885754,0.0004435300911894737,-0.7422162292370877,0.05523836849571095,918
4151,3.2426399055034034,11.536396751825043,36.455782472291354,8.4262271747582,0.00030340498631766557,-0.7422162314930183,0.05522465683178641,919
3946,9.970523482927959,9.35579640945083,19.89645617965705,4.370241760986729,0.00020644614791558958,-0.7422162505053742,0.055236667848832716,920
1331,8.35937116027774,5.023841092089344,12.82270444065996,1.3497858607164208,0.00015808838277949925,-0.7422162768873767,0.05534787064154582,921
2756,19.910405565287576,0.27355402209288276,14.205329612631626,2.8102802627020247,0.0001411579250827673,-0.7422164005121343,0.055244898344474755,922
2281,11.805068305193887,3.8375352620471355,23.244250787915856,5.059834291570635,0.00020932066759819201,-0.7422164080283695,0.05523316481054266,923
4378,19.03084393510997,1.182789240311845,39.35048638275608,8.577671928664085,0.0003401363913810857,-0.7422164231555901,0.055223675537875494,924
4780,13.821804729903304,18.630393551938358,4.7173287958069805,0.6137302981347886,0.00016549735100597683,-0.7422164555312982,0.05528850015760094,925
955,16.550474879076344,0.01195977669590617,12.312767001044765,2.4116531430776194,0.0001267836805343055,-0.7422164565950359,0.0552481263649493,926
3817,12.709661310929764,2.117581429476045,35.81179356625355,7.924878273700713,0.00038543888825724493,-0.7422164628521141,0.05522480747060873,927
4106,4.921483845536569,11.640186617638259,16.79735453885743,2.0594874471719713,0.0002218382048089238,-0.7422165337323859,0.05535096740873775,928
2072,17.602628068672836,17.75507118827973,38.30653999235892,8.677055597666879,1.1070459672737612e-05,-0.742216558435283,0.05522402603537924,929
4546,9.347175544543616,3.1187040263215655,18.513791306319092,2.210029923246478,0.0003793655527312015,-0.7422165631231444,0.05535170207831889,930
360,19.130028965989602,14.750168189180139,14.130057340082566,2.9653568128765526,0.00018485161487292477,-0.7422166077579537,0.05524421435158234,931
3260,8.309642733992066,12.620284870090622,15.434216068869443,3.3967853772922547,0.0003272400365867401,-0.7422166338916831,0.055241249415697226,932
1942,3.7608228517757154,17.193311953329506,10.310209625124385,2.2642970508765,0.000250357028242178,-0.7422166866112905,0.055250679463875484,933
4995,2.5093087813612054,1.3052357412531805,22.520191559227886,5.024418925747217,0.0002556172844159426,-0.742216689674273,0.05523263474337562,934
2067,15.727348719233959,5.001136170203064,16.681950132836036,3.504703023179279,0.00043940695733742845,-0.7422167151508655,0.05524006195673039,935
334,7.612466869531602,17.55948740890139,34.72226860429801,8.059255001176211,0.0004050152181535307,-0.7422167206873019,0.05522483945898591,936
3890,7.680301594543685,12.465180513855987,17.601327120160217,3.9244494417692497,0.0002923643001994974,-0.7422167492930636,0.055238080689265126,937
4272,11.153439094051333,6.621886840007115,13.759320042443877,2.902513201909068,0.00023774008619632093,-0.7422167673261851,0.05524387695990742,938
4937,6.280426011667809,9.046898059992897,34.03197613278455,7.783623637945344,0.00043562306175293805,-0.7422167824145128,0.055224895109624764,939
628,7.422259768602557,18.415333169267146,23.37795739029704,5.383320432557134,0.00014442675719109676,-0.7422168062254512,0.05523198221838121,940
3396,15.821715430560598,7.098357807294144,38.16552417535237,8.507307845860373,0.0001573091498424517,-0.7422168075670932,0.055223478438897154,941
