,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
877,0.040754106092472764,True,0.5067535173761839,0.01677313943779837,837
205,0.04106751676787579,True,0.5067316955171182,0.016803212178273585,839
850,0.10493017841817487,False,0.5064825268787593,0.018770189543005383,840
537,0.1042469660518095,False,0.5064825268787593,0.018770189543005383,840
1199,0.10536753395280596,False,0.5064825268787593,0.018770189543005383,840
425,0.1048691665324809,False,0.5064825268787593,0.018770189543005383,840
18,0.5142344384136116,True,0.5064283582540121,0.011834713577623395,844
380,0.5139894891598108,True,0.5064283582540121,0.011834713577623395,844
306,0.11881791626807192,False,0.5063310577067586,0.019139666377448288,846
769,0.105834093828584,False,0.5062388945421037,0.01845300300684795,847
327,0.10675606593588438,False,0.5062388945421037,0.01845300300684795,847
705,0.03759677320626087,True,0.5061886494263939,0.017645707396304618,849
194,0.03734818874921442,True,0.5061886494263939,0.017645707396304618,849
947,0.10330895712401567,False,0.5061541085226375,0.01879429559834354,851
807,0.10219361969371898,False,0.5061541085226375,0.01879429559834354,851
154,0.5026370931051921,True,0.5060740981990197,0.01244821412929938,853
98,0.5026790232288615,True,0.5060740981990197,0.01244821412929938,853
1414,0.5052067735766382,True,0.5060740981990197,0.01244821412929938,853
1248,0.505852692951829,True,0.5060740981990197,0.01244821412929938,853
268,0.5052523724478571,True,0.5060740981990197,0.01244821412929938,853
899,0.5048448818930178,True,0.5060740981990197,0.01244821412929938,853
222,0.11607264050691624,False,0.5059899579780122,0.018633624479018913,859
180,0.8093611554785136,False,0.5059867931461237,0.01048807718209043,860
1374,0.5125026487703317,True,0.5059030039241519,0.012172346713929241,861
111,0.5081987767407187,True,0.5059030039241519,0.012172346713929241,861
1189,0.4954521034609818,True,0.5058872508349511,0.011920618657779944,863
253,0.4960374542934062,True,0.5058872508349511,0.011920618657779944,863
511,0.49398148713086265,True,0.5058872508349511,0.011920618657779944,863
758,0.4951465270139743,True,0.5058872508349511,0.011920618657779944,863
754,0.4958757350787708,True,0.5058872508349511,0.011920618657779944,863
1377,0.4972559303146882,True,0.5058872508349511,0.011920618657779944,863
809,0.8259207657998966,False,0.5058456037304413,0.0095589601849641,869
1473,0.8260390516665719,False,0.5058456037304413,0.0095589601849641,869
293,0.5133261686923929,True,0.5057423141393965,0.012316229297381808,871
385,0.8420914150187097,False,0.5057258035239007,0.008828532862180539,872
1443,0.8437373264067243,False,0.5057258035239007,0.008828532862180539,872
1094,0.8420332943764213,False,0.5057258035239007,0.008828532862180539,872
1442,0.8414475530847599,False,0.5057258035239007,0.008828532862180539,872
421,0.8444406726336288,False,0.5057258035239007,0.008828532862180539,872
177,0.8486697949246744,False,0.5057258035239007,0.008828532862180539,872
651,0.8415296603100434,False,0.5057258035239007,0.008828532862180539,872
171,0.8442131407263114,False,0.5057258035239007,0.008828532862180539,872
1308,0.8398022856356172,False,0.5057258035239007,0.008828532862180539,872
1174,0.844357082739616,False,0.5057258035239007,0.008828532862180539,872
1413,0.1176439881593252,False,0.5056968794980088,0.01878355096935243,882
909,0.8359980637812094,False,0.50567760606709,0.00871370303285256,883
119,0.837710105907328,False,0.50567760606709,0.00871370303285256,883
1450,0.83704112524294,False,0.50567760606709,0.00871370303285256,883
1267,0.5241591707261622,True,0.5056666811496339,0.011895068576589092,886
1159,0.52550462196864,True,0.5056666811496339,0.011895068576589092,886
1292,0.4982556822634536,True,0.5056300367846336,0.012117945462078237,888
886,0.498195716453139,True,0.5056300367846336,0.012117945462078237,888
1390,0.4978125080342902,True,0.5056300367846336,0.012117945462078237,888
365,0.49816518664589293,True,0.5056300367846336,0.012117945462078237,888
157,0.4991933798847523,True,0.5056300367846336,0.012117945462078237,888
556,0.49836777273947974,True,0.5056300367846336,0.012117945462078237,888
1000,0.519081785136218,True,0.505612911040216,0.01242195988773571,894
1035,0.5151751703337316,True,0.505612911040216,0.01242195988773571,894
735,0.5182603666763922,True,0.505612911040216,0.01242195988773571,894
1070,0.5190597909082704,True,0.505612911040216,0.01242195988773571,894
954,0.5155960285792502,True,0.505612911040216,0.01242195988773571,894
397,0.5152360548642109,True,0.505612911040216,0.01242195988773571,894
204,0.5163003483011953,True,0.505612911040216,0.01242195988773571,894
1033,0.11230434441121917,False,0.5055941514520473,0.019475287797517407,901
82,0.11005192452767676,False,0.5055879964801389,0.019472400326347915,902
717,0.10946759867911515,False,0.5055879964801389,0.019472400326347915,902
1160,0.8275378955668743,False,0.5055849024673205,0.009196485544154117,904
686,0.8289154741506773,False,0.5055665091183554,0.009176924716733587,905
930,0.8288833658826095,False,0.5055665091183554,0.009176924716733587,905
307,0.8227903518766931,False,0.5055558601163682,0.009804048147665364,907
84,0.8180147659224931,False,0.5055558601163682,0.009804048147665364,907
1009,0.8223934188170581,False,0.5055558601163682,0.009804048147665364,907
803,0.8187856433570937,False,0.5055558601163682,0.009804048147665364,907
1122,0.822480563634361,False,0.5055558601163682,0.009804048147665364,907
1117,0.8187350040742701,False,0.5055558601163682,0.009804048147665364,907
124,0.8172222002012158,False,0.5055558601163682,0.009804048147665364,907
66,0.10789142699330445,False,0.505550523950707,0.019425182756611804,914
1245,0.10794371464646435,False,0.505550523950707,0.019425182756611804,914
1043,0.8511742608527708,False,0.5054905909439632,0.009738391791344666,916
1360,0.8506160578411378,False,0.5054905909439632,0.009738391791344666,916
