,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
295,12,distance,ball_tree,13,60.359245355404866,manhattan,-0.7668459691791722,0.05697440898672269,263
106,12,distance,ball_tree,17,100.4550510797341,manhattan,-0.7668459691791722,0.05697440898672269,263
35,12,distance,kd_tree,33,7.355835028602364,manhattan,-0.7669971004812188,0.057193610296231136,265
335,12,distance,kd_tree,62,36.88304841235025,manhattan,-0.7669971004812188,0.057193610296231136,265
297,12,distance,kd_tree,111,59.41994847141693,manhattan,-0.7669971004812188,0.057193610296231136,265
378,12,distance,kd_tree,75,93.29602317984849,manhattan,-0.7669971004812188,0.057193610296231136,265
296,12,distance,kd_tree,67,65.8822840291576,manhattan,-0.7669971004812188,0.057193610296231136,265
294,12,distance,kd_tree,126,12.976213181925122,manhattan,-0.7669971004812188,0.057193610296231136,265
371,12,distance,kd_tree,110,19.632087949412067,manhattan,-0.7669971004812188,0.057193610296231136,265
81,12,distance,kd_tree,151,55.14479738275658,manhattan,-0.7669971004812188,0.057193610296231136,265
292,12,distance,ball_tree,28,3.007119777772637,manhattan,-0.7669971004812188,0.057193610296231136,265
298,12,distance,kd_tree,34,56.77422659504374,manhattan,-0.7669971004812188,0.057193610296231136,265
331,12,distance,kd_tree,60,85.1828776758272,manhattan,-0.7669971004812188,0.057193610296231136,265
474,12,distance,kd_tree,103,4.700763471549262,manhattan,-0.7669971004812188,0.057193610296231136,265
34,12,distance,ball_tree,28,87.31034258755935,manhattan,-0.7669971004812188,0.057193610296231136,265
360,12,distance,kd_tree,134,41.08514167636399,manhattan,-0.7669971004812188,0.057193610296231136,265
382,12,distance,kd_tree,152,58.76319540915472,manhattan,-0.7669971004812188,0.057193610296231136,265
306,12,distance,kd_tree,95,6.565348935697534,manhattan,-0.7669971004812188,0.057193610296231136,265
343,12,distance,kd_tree,67,63.770805307141785,manhattan,-0.7669971004812188,0.057193610296231136,265
11,12,distance,kd_tree,51,39.24619912671628,manhattan,-0.7669971004812188,0.057193610296231136,265
385,12,distance,kd_tree,156,22.26807843412263,manhattan,-0.7669971004812188,0.057193610296231136,265
22,12,distance,kd_tree,44,94.9498941564189,manhattan,-0.7669971004812188,0.057193610296231136,265
50,12,distance,kd_tree,45,30.5633685837714,manhattan,-0.7669971004812188,0.057193610296231136,265
19,12,distance,kd_tree,81,26.87799816000169,manhattan,-0.7669971004812188,0.057193610296231136,265
347,12,distance,ball_tree,38,76.24031200388227,manhattan,-0.7669971004812188,0.057193610296231136,265
318,12,distance,kd_tree,142,29.863055324025577,manhattan,-0.7669971004812188,0.057193610296231136,265
16,12,distance,kd_tree,53,24.0893825622149,manhattan,-0.7669971004812188,0.057193610296231136,265
362,12,distance,kd_tree,141,14.911619414306188,manhattan,-0.7669971004812188,0.057193610296231136,265
82,12,distance,kd_tree,99,23.855002179729965,manhattan,-0.7669971004812188,0.057193610296231136,265
88,12,distance,kd_tree,120,89.77700987609597,manhattan,-0.7669971004812188,0.057193610296231136,265
108,12,distance,kd_tree,99,75.77187738974139,manhattan,-0.7669971004812188,0.057193610296231136,265
225,12,distance,kd_tree,28,8.773463696498483,manhattan,-0.7669971004812188,0.057193610296231136,265
415,12,distance,kd_tree,2,92.06240035403039,manhattan,-0.7669971004812188,0.057193610296231136,265
456,12,distance,kd_tree,102,60.023066686908706,manhattan,-0.7669971004812188,0.057193610296231136,265
207,12,distance,kd_tree,148,12.881791626807193,manhattan,-0.7669971004812188,0.057193610296231136,265
250,12,distance,kd_tree,118,84.13714900625013,manhattan,-0.7669971004812188,0.057193610296231136,265
167,12,distance,kd_tree,35,34.65542148887265,manhattan,-0.7669971004812188,0.057193610296231136,265
123,12,distance,ball_tree,36,80.82951789667752,manhattan,-0.7669971004812188,0.057193610296231136,265
442,12,distance,kd_tree,29,39.929561404197656,manhattan,-0.7669971004812188,0.057193610296231136,265
451,12,distance,kd_tree,73,8.513778173580876,manhattan,-0.7669971004812188,0.057193610296231136,265
157,12,distance,kd_tree,147,51.31362585800877,manhattan,-0.7669971004812188,0.057193610296231136,265
217,12,distance,kd_tree,47,63.93986381352625,manhattan,-0.7669971004812188,0.057193610296231136,265
236,12,distance,kd_tree,63,40.29894489788591,manhattan,-0.7669971004812188,0.057193610296231136,265
83,12,distance,kd_tree,112,56.52008115994623,manhattan,-0.7669971004812188,0.057193610296231136,265
218,12,distance,kd_tree,143,46.454106476777326,manhattan,-0.7669971004812188,0.057193610296231136,265
137,12,distance,kd_tree,147,80.51861947687037,manhattan,-0.7669971004812188,0.057193610296231136,265
425,12,distance,kd_tree,9,55.16342146608669,manhattan,-0.7669971004812188,0.057193610296231136,265
142,12,distance,kd_tree,122,16.643704267108603,manhattan,-0.7669971004812188,0.057193610296231136,265
143,12,distance,kd_tree,96,55.92266647061205,manhattan,-0.7669971004812188,0.057193610296231136,265
445,12,distance,kd_tree,55,67.36711653626482,manhattan,-0.7669971004812188,0.057193610296231136,265
169,12,distance,kd_tree,90,35.062456946424,manhattan,-0.7669971004812188,0.057193610296231136,265
430,12,distance,kd_tree,146,53.966167865508105,manhattan,-0.7669971004812188,0.057193610296231136,265
224,12,distance,kd_tree,136,36.33522280260528,manhattan,-0.7669971004812188,0.057193610296231136,265
439,12,distance,kd_tree,122,43.20360595506874,manhattan,-0.7669971004812188,0.057193610296231136,265
276,12,distance,kd_tree,46,37.42698610480755,manhattan,-0.7669971004812188,0.057193610296231136,265
171,12,distance,kd_tree,114,63.8942846779884,manhattan,-0.7669971004812188,0.057193610296231136,265
373,12,distance,kd_tree,55,23.739562087711263,manhattan,-0.7669971004812188,0.057193610296231136,265
90,12,distance,kd_tree,104,61.642905965958995,manhattan,-0.7669971004812188,0.057193610296231136,265
285,12,distance,kd_tree,28,37.891363956977244,manhattan,-0.7669971004812188,0.057193610296231136,265
280,12,distance,kd_tree,107,93.08724005318132,manhattan,-0.7669971004812188,0.057193610296231136,265
196,12,distance,kd_tree,141,23.257641757103052,manhattan,-0.7669971004812188,0.057193610296231136,265
198,12,distance,kd_tree,5,52.33261686923929,manhattan,-0.7669971004812188,0.057193610296231136,265
459,12,distance,kd_tree,57,45.600577295795574,manhattan,-0.7669971004812188,0.057193610296231136,265
85,12,distance,kd_tree,140,56.82934536070976,manhattan,-0.7669971004812188,0.057193610296231136,265
103,12,distance,kd_tree,97,58.69038846263591,manhattan,-0.7669971004812188,0.057193610296231136,265
100,12,distance,kd_tree,158,98.30105547524455,manhattan,-0.7669971004812188,0.057193610296231136,265
323,12,distance,kd_tree,13,69.45715478798333,manhattan,-0.7670463608402055,0.05712230827770934,329
432,12,distance,kd_tree,17,41.524808802768874,manhattan,-0.7670463608402055,0.05712230827770934,329
350,12,distance,kd_tree,10,50.398148713086265,manhattan,-0.7670463608402055,0.05712230827770934,329
444,12,distance,brute,232,57.64046402968972,manhattan,-0.7674013885037696,0.057118426623766594,332
